Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-06-29,588.6,398.6,550.2,740.2,616.8,244.6,447.4,483,493.8,313.6,371.2,512.9,515.8,643.6,273.4,578.2,589.4,592.9,733.9,742.5,326,528.4,337.6,410.4,740.2,620,393.4,443.2,388.7,772,,326,739.57
2020-06-30,589.8,398.6,555,740.2,640.6,244.6,447.4,484.2,494.4,317.6,382,578.3,516.6,671.2,273.8,583.2,640.4,593.5,733.9,742.5,326,528.4,337.6,438.8,740.2,620,393.4,454.4,397.6,772.2,,326,739.57
2020-07-01,590,398.6,555.2,740.2,679,256,447.4,484.2,495.6,321.6,382,595.3,517.8,677.4,274,586,660.4,593.5,734.3,744.3,326,528.4,337.6,449,740.2,620.4,393.4,464.2,397.9,772.8,,326,739.61
2020-07-02,590,399,562.6,740.2,711.6,256.6,447.4,490,495.8,321.6,382,595.3,517.8,677.4,274,586,660.8,593.5,734.5,747.9,326,528.4,337.6,450.8,752.4,620.4,393.4,464.2,402.9,772.8,,326,739.63
2020-07-03,590,400,585.8,745.8,775.8,256.6,461.2,498.4,495.8,321.6,382,595.3,517.8,677.4,274,586.2,660.8,593.5,735.3,753.1,327.2,528.4,342.4,450.8,757.6,621.8,393.4,469.6,404.7,772.8,,327.2,752.37
2020-07-04,590,400,585.8,756.4,783,257.2,463.8,508.2,499.8,326,382,595.5,517.8,677.4,275,586.8,675.6,594.5,797.5,796.9,327.2,528.4,342.4,450.8,757.6,621.8,429,469.6,404.7,772.8,,327.2,771.28
2020-07-05,590,400,589.8,792.2,783.4,257.2,463.8,516.8,505.6,326,400,595.5,517.8,714.4,275,586.8,675.8,663.1,801.7,812.3,327.4,528.4,342.4,450.8,757.6,621.8,429.2,469.6,404.7,776.4,,327.4,782.7
2020-07-06,592.6,401,589.8,819.4,783.4,257.2,463.8,527.8,509.4,326,408.4,599.9,518.2,714.6,311.2,586.8,680.2,704.9,801.7,830.3,327.4,528.4,342.4,451.2,781.2,621.8,435,474.6,404.7,776.4,,327.4,783.18
2020-07-07,598.4,402,589.8,829.4,783.4,257.2,463.8,538.2,521.8,330,408.4,611.7,520,714.8,315.2,586.8,684.6,714.9,801.7,833.7,327.4,528.4,355.4,451.2,788.2,621.8,435,477.6,404.9,778.2,,330,787.72
2020-07-08,609.4,402,589.8,832.4,783.6,257.2,469.6,544.8,522.8,330,409.4,612.7,520.2,714.8,315.4,587.2,685.6,714.9,801.7,833.9,327.4,529.6,365.2,465.6,788.8,624.4,435,477.6,404.9,782.1,,330,788.28
2020-07-09,609.6,402,589.8,832.4,784,258,474.4,549.6,525,330,409.6,612.7,520.2,714.8,315.6,587.8,685.8,716.3,801.7,835.5,328.8,535.2,383.8,482.6,838.4,630,435,487.4,404.9,782.1,,330,799.93
2020-07-10,611.8,402,589.8,832.4,790.2,263.4,474.4,552,525,330,414.6,612.7,520.2,714.8,316,591.4,685.8,716.3,801.7,838.1,356.4,535.2,387.2,489,838.8,631,435,487.4,404.9,783.3,,356.4,800.55
2020-07-11,612.8,402,589.8,834.2,790.4,267,474.4,552.4,525.2,330.4,422.8,620.5,531.8,714.8,322,592.4,708,716.7,804.3,838.1,360.4,535.2,389.6,490.4,839.4,631,435,487.4,409.8,797.9,,360.4,803.66
2020-07-12,613,405.4,592.8,843.6,790.4,267,474.4,557.2,525.2,352.2,427.8,620.5,532.8,717.6,327.6,592.4,714,721.5,804.3,838.1,391.2,536.8,391.4,493.4,841,631.8,435.2,487.4,418.2,811.3,,391.2,810.6
2020-07-13,613,406.2,595.6,844.6,790.4,267,474.4,557.2,525.2,354.6,427.8,621.5,532.8,727,331,592.4,719.4,721.9,804.3,838.1,450.8,537,391.4,493.4,860.2,631.8,435.2,487.4,431.9,811.3,,391.4,810.6
2020-07-14,613,406.4,606.4,844.6,801.4,275.2,474.4,557.2,527.8,358,427.8,621.5,545.2,753.8,331.8,592.4,719.4,736.1,804.3,838.1,463,538.2,391.4,495,878.4,632,437,489,431.9,843,,391.4,834.72
2020-07-15,613,406.4,606.4,851.2,809.4,278.8,474.4,557.2,530.4,382,427.8,621.7,545.2,762.4,332,592.4,719.4,737.3,804.9,838.1,469.2,538.6,394,502.4,878.4,649.8,437,490.6,431.9,844.9,,394,835.23
2020-07-16,613,406.4,625.6,854,812.8,308,484.6,558.8,539,382.2,427.8,629.3,593,768.2,358.6,592.4,721.6,749.5,804.9,838.7,469.2,550,394.2,502.4,878.4,649.8,442.8,495.8,431.9,844.9,,394.2,836.11
2020-07-17,613,418.6,642.2,860,812.8,317.4,490,560.2,539,382.2,431,633.5,614.4,769.4,360,592.4,766.8,758.3,804.9,839.1,469.2,557,394.2,502.4,880,649.8,442.8,518.2,441.9,844.9,,394.2,836.47
2020-07-18,613,419.2,642.2,860.8,812.8,317.4,490,563.6,542.4,382.4,445.2,682.1,622.4,769.4,387.2,595.6,777.8,758.9,805.1,839.1,469.2,557,406,502.8,880.2,649.8,442.8,562.4,442.5,844.9,,406,836.47
2020-07-19,613,420.6,645.6,860.8,812.8,317.4,490,569.4,542.4,382.4,449,688.1,622.6,781.6,387.4,595.6,777.8,758.9,805.1,839.1,469.2,565.4,406,502.8,880.2,650.8,445.8,565.2,443.8,846.8,,406,836.47
2020-07-20,613,420.6,645.6,862.4,812.8,317.4,490,572,547.2,382.4,449,688.1,633.4,788.2,397.4,604.6,777.8,758.9,805.1,839.1,469.2,573,407,502.8,883,651,446.6,575.8,443.8,851.1,,407,836.47
2020-07-21,613,420.6,645.6,862.4,813,317.4,490,572,559.2,382.4,449,691.3,635.2,794.6,406.4,604.6,777.8,761.1,827.3,839.5,469.2,579.8,407,502.8,883.2,652,446.6,576.8,446.1,851.1,,407,838.28
2020-07-22,613,421.6,645.6,868.2,813,317.4,490,574.4,580,402.8,449,705.5,635.2,794.6,409,604.6,777.8,767.1,902.5,839.5,469.2,579.8,407,502.8,887.8,654.4,447,577.8,446.1,854.4,,409,852.91
2020-07-23,613,421.6,645.6,872.4,813,321,490.2,575,584.2,417.6,452.6,705.5,635.2,794.6,409,605.4,777.8,773.1,909.5,845.9,469.2,595,407,502.8,887.8,654.4,455.6,577.8,448.9,858.8,,417.6,857.51
2020-07-24,616.6,446.6,645.6,872.4,814,351,490.2,575,587,418.6,452.6,752.3,635.2,794.6,409,605.6,785.8,776.5,911.5,875.1,469.2,595.2,407,506.2,887.8,654.6,469.4,577.8,449,858.9,,418.6,871.05
2020-07-25,616.6,511.2,645.6,872.4,814.2,362.8,490.2,575,587,432.8,456.2,756.9,635.2,794.8,409,606.6,787.8,777.1,913.7,918.7,469.2,595.6,408.8,506.2,887.8,654.8,470.6,577.8,449.3,863.4,,432.8,871.5
2020-07-26,616.6,511.8,645.6,873.8,814.4,402.6,491.4,575,587,439.4,456.2,758.5,635.2,794.8,409,606.6,788.4,777.1,913.7,931.5,469.2,595.6,408.8,508.8,887.8,654.8,476.2,577.8,452.9,863.4,,439.4,872.76
2020-07-27,616.6,511.8,645.6,878.4,814.4,423.6,492,575,587,451.2,456.2,758.5,635.2,795.8,409,644.6,788.4,777.1,913.7,948.5,469.2,599.2,418,511.6,892.6,654.8,476.2,577.8,453.5,863.4,,451.2,876.9
2020-07-28,616.6,515,655.4,889.8,814.4,424.8,492,575,587,475.2,457.4,758.5,640.8,795.8,409,646.4,788.4,777.1,913.7,956.9,469.2,599.2,418.2,511.6,907.6,654.8,476.4,579.4,453.5,866.4,,453.5,887.46
2020-07-29,617.8,516.2,655.6,889.8,814.4,424.8,505,575,592.4,502.4,459.8,758.7,642.6,795.8,424,646.4,799,778.1,913.7,957.7,469.2,599.2,419.4,511.6,907.6,655.4,476.4,579.4,453.5,866.4,,453.5,887.46
2020-07-30,619,516.2,655.6,892.6,815.2,424.8,534,575,593.8,507,459.8,758.7,642.8,795.8,424,674.8,799,778.1,914.1,960.5,469.2,599.2,419.4,511.6,907.6,655.4,476.4,579.4,453.5,866.5,,453.5,889.99
2020-07-31,620,516.8,655.6,892.6,815.2,424.8,535,575,593.8,507,459.8,773.7,642.8,795.8,424,713,799,778.1,914.1,975.9,469.2,599.2,419.4,511.6,907.6,655.4,476.4,579.4,453.5,866.6,,453.5,890
2020-08-01,620.2,517,655.6,892.6,815.2,424.8,535,576,593.8,507,470.4,795.9,659.8,796.8,424,713,799,778.1,914.1,977.1,470.6,599.2,419.4,511.6,912.4,655.4,476.4,579.4,453.6,866.6,,453.6,890
2020-08-02,634,517.2,667.4,902.4,823.2,424.8,535,576.4,593.8,507,475.4,797.1,672.6,796.8,424,713,799,782.3,914.3,1004.5,477.4,599.2,419.4,516,917.2,655.4,476.4,580,460.8,866.6,,460.8,898.82
2020-08-03,636,518.4,677,903.8,832.4,425.8,553,577.2,593.8,507,479.6,797.7,672.6,796.8,424,718.4,799,785.3,917.9,1022.7,492.4,639,419.4,516.4,918.4,672.4,476.4,581.6,466.9,866.6,,466.9,900.08
2020-08-04,645,519,678.8,903.8,851.8,425.8,553,577.2,593.8,507,499.6,797.7,673.2,796.8,426.6,718.4,799,789.7,917.9,1034.3,515.4,727,421,516.4,924.8,690.4,476.6,582.8,466.9,866.6,,466.9,900.08
2020-08-05,645,519,680.4,903.8,855.6,425.8,553,578.2,593.8,542,499.8,799.3,673.6,806,426.6,718.4,799,789.7,919.5,1036.9,515.4,727,425,518.4,924.8,717,476.6,583,480.1,866.6,,476.6,900.08
2020-08-06,645.2,521.4,680.6,903.8,859,425.8,553.6,583,593.8,614.4,499.8,802.7,684,829.6,426.6,718.4,799,789.7,919.5,1037.5,515.4,728,440.6,529.6,925.8,723.4,476.6,583,481,866.6,,476.6,900.08
2020-08-07,645.4,521.6,680.8,909.6,861.6,428.6,556,583,594,616.8,499.8,802.7,695.2,840.2,427.4,718.4,799,791.5,920.1,1037.5,515.4,728.2,440.6,557.2,925.8,723.6,476.6,583,481,877.6,,476.6,906.4
2020-08-08,662.8,521.6,681,909.8,862.4,429,556,583,594.2,616.8,499.8,802.7,695.2,843.8,427.4,718.4,799,791.5,920.1,1049.5,515.4,730.8,440.6,565.4,925.8,724,476.6,587.2,488.8,878.9,,476.6,906.71
2020-08-09,681,523.2,682.2,910.2,862.4,429.4,556.4,583,595.2,617.8,499.8,802.7,695.2,844.6,427.4,721.4,799,791.5,920.1,1049.7,538,733,462.4,566.4,925.8,724,481.8,591.2,495.6,890.8,,481.8,908.26
2020-08-10,683.2,523.2,683.2,930.6,862.4,431,556.4,583,596.2,617.8,509.4,802.7,695.2,844.6,427.4,722.8,799,791.5,920.5,1055.1,586.8,733,467.4,574.6,928.4,724,481.8,591.2,495.6,891.5,,481.8,917.6
2020-08-11,683.4,523.2,684.6,932,862.4,432.6,556.4,583,606.2,617.8,526.6,802.7,695.2,846.4,427.4,722.8,799,791.5,940.3,1055.1,589.4,733,480.8,576.2,928.4,724.4,484,591.2,495.6,909.1,,484,926.47
2020-08-12,683.4,523.2,684.6,932,862.4,432.6,556.6,586.6,606.4,617.8,529.2,802.7,699.8,846.4,428.2,722.8,799,791.5,940.3,1056.7,589.4,733,480.8,578.2,928.4,724.4,484.4,602.4,495.6,920,,484.4,927.56
2020-08-13,683.4,523.2,684.6,932,862.4,435,556.6,589.2,606.4,617.8,532.8,802.7,699.8,846.4,447,726,799,791.5,940.5,1073.9,589.4,733,480.8,578.2,928.8,729.8,484.4,605.4,496,920,,484.4,927.92
2020-08-14,683.4,523.2,687.2,932,862.4,436.8,556.6,589.2,613.6,617.8,533,802.7,700,855,451,726,799.6,799.5,942.7,1075.9,589.4,733.8,495.4,578.2,930.2,731.2,484.4,606.8,496.5,920,,495.4,929.18
2020-08-15,693.2,523.8,687.2,932,862.4,437,557.4,589.2,637.4,617.8,533.8,803.1,700,858,451.8,726,803.8,809.7,942.7,1075.9,589.4,733.8,502.6,578.2,930.2,731.2,484.4,609,496.5,920,,496.5,929.18
2020-08-16,694.4,524,687.2,932,862.4,437.6,575.2,589.2,640.8,617.8,533.8,804.5,700,863.6,453.4,733.4,839.6,809.9,953.1,1076.5,594.6,733.8,523.2,578.2,930.2,731.2,484.4,609,496.5,920,,496.5,929.18
2020-08-17,695.6,524,687.2,932.2,862.4,437.6,590.8,589.2,640.8,619.2,533.8,813.7,700,863.6,456.4,733.4,839.6,813.1,960.5,1076.5,599.4,733.8,523.2,578.2,930.2,731.2,489.4,609,497.4,920.6,,497.4,929.24
2020-08-18,695.6,524,687.2,932.2,862.4,446.8,591,589.2,643,620.8,533.8,818.9,703.4,863.6,456.4,735.8,840.4,813.1,964.5,1076.5,616.4,733.8,523.2,578.2,933.8,732,491,609,498.3,921.7,,498.3,931.15
2020-08-19,697.4,524,687.2,940.4,862.4,475.8,591,596,643.8,621.2,533.8,840.9,703.4,863.6,457,736.4,865.2,814.3,971.1,1076.5,618.8,734.2,528.2,579,942.4,732,491,609.2,498.3,921.7,,498.3,938.53
2020-08-20,697.4,524,687.2,940.4,863.8,476.2,591,596.2,643.8,621.2,555,847.1,703.4,863.6,460.8,736.6,865.2,817.7,971.3,1079.7,618.8,737,528.6,581.8,945.4,732,491,623.8,499.6,921.7,,499.6,938.53
2020-08-21,697.4,524,687.2,949,901.4,476.2,591,596.2,643.8,621.4,589,847.1,703.4,863.6,460.8,736.6,873.2,832.2,971.3,1082.7,619.2,745.6,529.2,585,946,732,491,623.8,499.8,921.7,,499.8,943.57
2020-08-22,697.4,524,687.6,949,926,476.2,591.6,596.2,643.8,621.4,604,850.3,703.4,864,464.2,736.6,876.2,833.2,971.3,1085.5,626.6,746.6,529.2,585,946,732,494.4,623.8,499.8,921.7,,499.8,944
2020-08-23,697.8,524,687.6,949,930.4,476.2,591.6,600,646.4,621.4,613,850.3,703.4,864,464.2,736.6,876.4,834.2,971.3,1088.3,626.6,746.8,529.2,585,946,732,508.8,623.8,499.8,921.7,,508.8,944.44
2020-08-24,697.8,524,689.8,949,933.4,476.2,591.6,600.2,649.2,621.4,619.6,850.9,704.8,865.6,464.2,738,876.4,835.8,971.3,1091.1,626.6,748.2,529.2,585,946,732,509.8,628.8,499.8,921.7,,509.8,944.74
2020-08-25,697.8,524,697.6,949,934.6,476.2,594.2,600.2,649.2,623.6,620,850.9,719,868.2,464.2,744.8,876.4,840,971.3,1091.1,626.6,750.4,530.4,593.2,946,732,509.8,629.2,499.8,923.1,,509.8,944.86
2020-08-26,697.8,524,703.2,950.2,940.4,476.2,595.8,600.4,652.8,623.6,620,851.5,720,872.6,465.4,748.4,876.4,840,971.3,1091.1,627.8,750.6,530.4,599,946,732,509.8,634,499.8,929.7,,509.8,945.44
2020-08-27,701,524,703.2,950.2,940.4,481,595.8,606,652.8,628.2,621,851.5,724.2,873.6,484.4,749.8,876.4,840,971.3,1091.1,627.8,751.4,530.4,599,946,732,509.8,634,500,929.7,,509.8,945.44
2020-08-28,710,524,703.2,950.2,943.6,486.2,595.8,606.2,652.8,632,621.8,858.9,724.2,873.6,489.8,750.8,876.4,840,971.3,1091.3,627.8,753.6,530.4,599,956.2,732,509.8,635.4,513.4,932.3,,513.4,949.54
2020-08-29,721.2,524,703.2,950.2,943.6,488.6,595.8,606.2,652.8,632,646,860.7,724.2,873.6,489.8,750.8,876.4,848.4,980.7,1093.3,672.4,753.6,531.2,599,956.2,745.8,509.8,635.4,517.2,936.2,,517.2,949.54
2020-08-30,723.2,524,703.2,950.6,943.6,495.6,595.8,606.2,653.8,632,649.6,861.9,724.2,873.6,489.8,751,877.4,858.8,985.1,1093.3,677.8,757.6,531.4,616.4,956.8,772.6,509.8,635.4,528.4,937.4,,524,949.9
2020-08-31,723.2,524,703.2,951,943.6,495.6,597.2,615.4,654.2,632,649.6,866.9,724.2,873.6,489.8,753,877.4,878.4,985.1,1097.1,687.6,761.6,539.2,616.4,960.8,780,509.8,635.4,528.7,937.4,,524,950.26
2020-09-01,723.2,524,703.2,951,943.6,495.6,597.2,615.8,654.2,632,649.6,867.1,724.2,873.6,489.8,753.2,877.4,886.8,986.5,1097.1,690.8,805.6,542.8,616.4,970.2,780,509.8,635.4,529.3,937.4,,524,950.26
2020-09-02,723.2,530.6,703.2,951,943.6,495.6,597.2,615.8,656.4,632,658.8,871.3,724.2,873.6,489.8,753.2,877.4,886.8,986.9,1097.1,706.2,817.6,542.8,616.4,1030.6,780.2,509.8,635.4,530.3,937.4,,530.3,950.26
2020-09-03,723.4,531.2,703.2,955.4,949,495.6,597.2,615.8,660.6,632,658.8,871.3,724.2,873.6,489.8,753.2,890.6,886.8,986.9,1097.1,706.2,817.8,546.2,616.4,1040.8,780.4,515.8,654.8,531.9,937.4,,531.2,954.76
2020-09-04,727.8,531.2,703.2,956.8,949.8,495.6,597.2,620,661.2,632,672.2,871.5,724.2,873.6,507.8,753.2,894.2,886.8,986.9,1105.3,707.6,817.8,546.2,616.4,1041,783.8,518.2,656.6,531.9,937.4,,531.2,956.1
2020-09-05,737.4,531.6,703.2,956.8,954.4,495.6,597.2,620,665,632,674.4,871.5,724.2,873.6,521.6,757.8,894.2,886.8,986.9,1105.3,729.8,825.4,546.2,616.4,1041,805.4,518.2,656.6,531.9,983.5,,531.6,980.83
2020-09-06,740.4,531.6,709,959.4,954.4,499,597.2,620.2,702.6,632,679,876.5,724.2,873.6,521.6,758,894.6,888.4,986.9,1105.3,729.8,829.4,546.2,616.4,1041,826.2,526,656.6,531.9,984.3,,531.6,981.81
2020-09-07,741,536.2,709,959.4,958,499,629.8,620.2,712.2,632,679.6,877.5,724.2,873.6,521.6,758,894.8,891.2,986.9,1105.3,729.8,829.8,546.2,616.4,1041,851.2,526.6,664,536,984.3,,536,981.81
2020-09-08,742,539.6,709,959.4,958.8,499,637.8,621,712.8,632,711.6,877.5,724.2,873.6,521.6,758.4,894.8,897.2,986.9,1105.3,729.8,830.8,546.2,617.2,1041,851.6,534.4,664.4,537.4,985.7,,537.4,983.07
2020-09-09,742,544.6,709,959.4,959.6,499,642.6,621,715.8,632,728.2,877.5,724.2,913.2,566.2,760.2,894.8,911,986.9,1105.3,729.8,830.8,546.2,634.2,1043.6,851.6,541,664.4,537.4,1005.3,,544.6,984.17
2020-09-10,742,544.6,709,959.4,960,499,642.6,622.6,720.8,632,768,877.5,726.2,952.8,580,760.2,894.8,911,986.9,1105.5,729.8,830.8,549.2,642.2,1043.6,851.6,541.2,664.4,537.4,1025.2,,544.6,984.21
2020-09-11,742,544.6,711.6,959.4,960.8,499.6,642.6,622.6,721.2,638.6,784.8,877.5,726.8,954.8,580,762.2,894.8,911.2,986.9,1105.5,729.8,831,550.8,646.4,1044.2,851.6,541.2,664.6,537.4,1042.9,,544.6,984.29
2020-09-12,742,545.4,711.6,962.2,971.8,499.6,642.6,623,721.2,644.6,784.8,877.5,729.2,954.8,580,762.2,894.8,911.8,986.9,1106.9,731.2,841.2,552.8,646.4,1044.2,851.6,541.2,677.4,537.4,1046.1,,545.4,985.39
2020-09-13,743.8,545.4,711.6,964,972,499.6,644.4,623,721.2,648,784.8,877.5,730.2,957.4,580,762.2,894.8,911.8,989.5,1111.9,733,870.2,553,646.4,1044.2,851.6,541.2,677.4,538.8,1046.1,,545.4,987.75
2020-09-14,743.8,545.4,711.6,964,972,499.6,648.2,623.4,721.2,648,785.4,878.3,738.4,957.4,580,762.2,894.8,911.8,989.5,1111.9,739.6,871.6,553,646.4,1044.2,851.6,541.6,677.4,545.8,1046.1,,545.8,987.75
2020-09-15,743.8,545.4,711.6,966.4,972,499.6,648.4,632,724.2,648,785.6,878.3,738.4,957.4,580,762.2,894.8,911.8,989.5,1111.9,740.2,871.6,553,646.4,1044.2,851.6,541.6,677.4,563.6,1046.4,,553,987.75
2020-09-16,743.8,547.2,714.4,966.4,972,499.8,648.4,632,724.2,648,791.8,878.3,738.8,957.4,581,762.2,894.8,911.8,989.5,1111.9,740.4,871.6,553,646.4,1044.2,851.6,541.6,677.4,593.3,1046.7,,553,987.75
2020-09-17,745.8,547.2,714.6,966.4,972,501.2,648.6,632,724.2,648,807.6,878.3,743,957.4,581,762.2,894.8,915.2,990.3,1114.7,740.6,872.6,553,647.8,1047.2,851.6,542,677.4,596.9,1046.7,,553,988.47
2020-09-18,749,547.2,742.2,966.4,977.2,503.2,648.6,632,724.2,648,807.6,878.3,746.4,961,582,763.8,896.4,915.2,990.5,1114.7,740.6,883.8,553,647.8,1047.6,868,542,677.4,597.1,1046.7,,553,989.17
2020-09-19,760,547.2,745.4,966.4,979.8,503.2,648.6,632,724.2,652.6,807.6,878.3,746.8,961,582,764,900.2,915.8,994.1,1114.7,740.6,884.2,576.8,648.2,1051.2,882.6,542,679.6,597.2,1046.7,,576.8,992.67
2020-09-20,766,550.4,745.4,969,979.8,503.2,648.6,632,724.2,652.6,809.2,879.7,746.8,961,582,764.2,902.6,915.8,995.7,1116.1,740.6,884.4,675.8,648.4,1051.2,882.6,542.4,679.6,597.2,1053.5,,582,994.11
2020-09-21,766.4,550.4,745.4,971,979.8,503.2,652.6,632,724.2,652.6,818.2,879.7,746.8,961,585.2,764.2,902.6,915.8,995.7,1118.1,742.2,886.2,695.4,649.8,1052.8,882.6,542.8,679.6,597.2,1056.1,,585.2,994.11
2020-09-22,766.8,550.4,745.8,975.4,980.4,503.2,652.6,632.2,724.2,652.6,819.8,879.7,747.2,961,589.8,764.2,902.6,918.2,995.7,1118.1,744.4,886.2,695.6,685.8,1056.4,883.2,542.8,679.6,597.2,1108.4,,589.8,994.17
2020-09-23,766.8,550.6,745.8,979.2,1007.2,503.2,652.6,632.2,725,652.6,823.8,879.7,747.2,961,589.8,764.2,903.6,918.4,996.1,1118.1,744.4,886.2,710.6,687.4,1056.4,883.4,542.8,679.6,603.7,1108.6,,589.8,1006.09
2020-09-24,767.4,550.6,745.8,979.8,1011,503.2,652.6,632.2,725,653.4,823.8,879.7,747.2,961,598,764.2,929.8,918.4,996.1,1118.1,824,886.2,717.8,687.4,1056.4,883.4,542.8,680.4,603.7,1109,,598,1009.51
2020-09-25,770.2,550.6,745.8,979.8,1011.2,503.2,652.6,636,725,654.4,823.8,891.5,747.2,961,607,764.2,931.4,918.4,1002.7,1118.1,835.4,886.2,722.4,687.8,1056.4,883.6,542.8,680.4,603.7,1109.4,,603.7,1010.35
2020-09-26,770.2,555.6,745.8,979.8,1011.2,503.2,652.6,665,725,654.8,823.8,906.5,747.2,961,608.4,764.2,931.4,918.4,1002.7,1118.1,835.4,886.2,722.4,697.4,1056.4,893.8,543.2,680.4,608.8,1109.4,,608.4,1010.35
2020-09-27,775.2,556.4,745.8,979.8,1012.4,504.8,659.4,668.6,725,654.8,823.8,906.5,747.2,962.8,609.8,764.2,931.4,918.4,1002.7,1118.1,835.4,887.8,722.4,709.6,1083,896.2,546.6,680.4,624.9,1109.4,,609.8,1011.43
2020-09-28,776.2,563.4,745.8,979.8,1012.4,504.8,659.4,669,725,654.8,831.8,906.9,750,962.8,609.8,764.2,931.4,918.4,1002.7,1128.9,835.4,902.6,722.4,719.8,1085.4,896.6,546.6,684.4,624.9,1109.4,,609.8,1011.43
2020-09-29,776.2,563.6,747.6,980.2,1014.4,504.8,659.4,669,725,658.8,831.8,915.5,750,962.8,609.8,765.2,943,918.4,1002.7,1137.9,835.4,910.8,722.4,733.2,1085.4,896.6,546.6,684.4,625.1,1109.4,,609.8,1013.23
2020-09-30,776.4,563.6,748.4,980.8,1023.8,507.2,659.4,669,725,660.2,832.2,915.7,750,962.8,609.8,765.2,944.4,919.4,1002.7,1137.9,845.2,929.8,722.4,733.4,1085.8,896.6,546.6,684.4,629.8,1149.8,,609.8,1021.69
2020-10-01,776.4,572.6,751.8,980.8,1025,507.2,659.4,669,725,660.2,832.2,917.1,750,963,609.8,766.6,944.4,920.4,1002.7,1137.9,845.2,934.2,722.4,733.4,1087,897.4,547.6,684.4,629.8,1155,,609.8,1022.77
2020-10-02,776.4,574.8,752.6,980.8,1025,507.2,659.4,669,725,660.2,832.2,918.1,751.4,976.6,609.8,767.6,944.4,920.4,1002.7,1137.9,845.2,934.2,722.4,733.8,1087,897.4,551,684.4,629.8,1155.7,,609.8,1022.77
2020-10-03,776.4,574.8,752.8,980.8,1025,507.2,659.4,669.6,725,665,850.2,919.9,758.4,978.2,609.8,768.4,944.4,920.4,1004.9,1137.9,845.2,934.2,722.4,736,1087.6,897.4,551,684.4,629.8,1165.6,,609.8,1022.99
2020-10-04,776.4,577.8,752.8,982,1031.2,507.2,659.4,669.6,725,667.8,850.2,919.9,758.4,981.4,609.8,768.4,1006.6,920.4,1005.1,1137.9,845.2,935.6,722.4,737.4,1087.6,897.4,551,684.4,631.1,1165.6,,609.8,1028.74
2020-10-05,776.4,577.8,755.2,982,1033.6,507.2,659.4,669.6,725,669,855.4,919.9,761.4,994.4,609.8,768.4,1027,920.4,1005.3,1140.3,845.2,935.6,722.4,738.8,1087.6,897.4,554.8,684.4,634.4,1165.6,,609.8,1032.94
2020-10-06,776.4,583,755.2,982,1033.6,507.2,659.4,669.6,725,670.8,855.4,919.9,761.6,1005.8,609.8,786.4,1027,920.4,1005.9,1140.3,845.2,935.6,722.4,739,1087.6,897.4,555.4,684.4,634.4,1166.4,,609.8,1032.94
2020-10-07,776.4,599,755.2,982,1033.6,507.2,659.8,669.6,725,673.2,855.4,919.9,761.6,1005.8,609.8,786.8,1027,920.4,1006.1,1140.9,845.2,935.6,722.4,739.2,1090.4,899.6,555.4,684.4,634.6,1166.4,,609.8,1032.94
2020-10-08,777.4,599,755.2,982,1033.6,507.2,673.6,671,725.6,676.8,855.4,923.9,761.6,1005.8,609.8,786.8,1027,920.4,1007.5,1140.9,845.2,936.4,723.8,739.2,1091.6,899.6,555.4,684.4,634.6,1166.4,,609.8,1032.94
2020-10-09,777.4,601.8,755.2,983.8,1033.6,507.2,673.6,671,729.6,676.8,855.4,957.5,766,1006,610.6,786.8,1036.8,920.4,1007.5,1142.3,846.6,936.4,723.8,739.2,1099.8,899.6,555.4,686.2,634.8,1166.4,,610.6,1036.48
2020-10-10,777.4,601.8,758.6,989.2,1033.6,508.2,673.6,671,736.6,676.8,855.4,960.1,767,1006.6,630.4,789.8,1038.2,923.6,1011.5,1142.3,846.8,937.2,723.8,767.6,1100.2,899.6,555.4,686.2,634.8,1166.4,,630.4,1037.74
2020-10-11,779,601.8,758.6,989.2,1033.6,514,673.6,671,752.2,676.8,855.4,973.7,769.6,1006.6,630.8,790.6,1038.2,927.6,1011.9,1142.3,847.4,940,723.8,767.8,1100.2,901.2,561.6,686.2,635.3,1167.7,,630.8,1037.74
2020-10-12,779.6,601.8,768.6,989.4,1033.6,514.6,673.6,671,758.4,688.6,875.6,973.7,769.6,1006.6,630.8,790.6,1038.2,965.6,1011.9,1142.3,847.4,940,723.8,767.8,1100.2,909.8,573.6,686.2,637.3,1177.7,,630.8,1037.74
2020-10-13,779.6,601.8,768.6,989.4,1033.6,514.6,677,671.2,758.4,703.2,884.8,973.7,771.6,1006.6,631.8,790.6,1038.2,1076.4,1016.7,1142.3,847.4,940,726.6,767.8,1100.2,911.6,573.6,686.2,637.7,1181,,631.8,1072.58
2020-10-14,779.6,614,768.6,989.4,1039.8,516,689.2,671.4,758.4,708.6,887.6,973.7,772,1006.6,631.8,790.6,1038.2,1098,1016.7,1143.7,847.4,940,726.6,767.8,1100.2,911.6,608.4,686.4,639,1182.7,,631.8,1092.18
2020-10-15,781.8,618.6,768.8,989.4,1040.4,516,695,671.4,759.2,708.6,887.6,973.7,772,1006.6,634.8,790.6,1051,1098,1016.9,1144.1,851.2,940,726.6,767.8,1100.4,911.6,646.6,695.8,639,1187.9,,639,1093.3
