Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-06-26,532.8,428.2,728.6,537.6,331,393.8,355.2,465,265.4,348.6,317.4,557.6,370,465.6,338.8,370.4,267.8,457.8,541.4,380,628,558,406.2,753.6,508,770,302.6,234.6,504.8,517.4,,302.6,624.7324762
2020-06-27,533.8,428.2,730.2,537.6,331,393.8,355.2,466,269.4,360.2,317.4,562,370,465.6,338.8,373.8,267.8,457.8,541.4,384.2,628,558.2,406.2,767.4,508.2,770.2,302.8,236,512.8,519,,302.8,625.0001485
2020-06-28,533.8,428.4,735.6,537.6,331.2,393.8,355.2,466,269.4,364.6,387.8,580.6,370,465.8,338.8,374.8,267.8,476.2,541.4,385.4,628,558.4,406.2,770.4,508.2,770.4,303,239.4,513,546.8,,303,625.4921238
2020-06-29,533.8,428.4,740.6,537.6,331.2,393.8,355.2,487.6,269.4,380.6,406.2,580.6,370.2,465.8,360.4,375,267.8,476.4,541.4,385.4,628.2,579.6,406.2,770.4,509.6,770.6,303.2,241,513,547,,303.2,626.014975
2020-06-30,534,428.4,741,539.2,331.2,414.6,355.2,492,269.4,393,407.4,580.6,370.2,465.8,364.4,375,267.8,476.4,541.4,385.4,628.2,586,406.2,770.4,551,770.6,303.2,241.4,513.2,547,,303.2,626.3624908
2020-07-01,534.2,429.8,741,539.2,331.2,534.6,355.2,492,269.4,407.6,407.4,580.8,370.2,465.8,376,375,267.8,476.4,541.4,385.4,628.2,586.4,406.2,770.6,589.8,787.2,303.2,241.4,513.4,547,,303.2,627.2527078
2020-07-02,534.4,429.8,741.2,539.2,331.2,570,376.8,492.2,269.6,407.6,407.4,580.8,370.2,466,378.4,375,267.8,476.4,541.4,385.6,628.2,586.4,406.4,770.8,628.6,789.2,308.2,241.6,513.6,547,,308.2,628.56
2020-07-03,534.6,429.8,741.2,539.2,331.2,570,376.8,492.2,269.8,407.6,407.4,581,374,466.2,378.4,378.6,269.6,476.4,541.4,385.6,628.2,586.4,413.6,770.8,629.6,789.4,323,241.6,514,547,,323,629.46
2020-07-04,534.8,429.8,741.8,539.2,331.2,570,377.2,492.2,270,407.6,407.4,582,376.8,467.8,386.4,383.2,270.6,476.4,541.6,385.6,628.2,586.4,413.6,770.8,629.6,789.8,323,241.6,514.2,547,,323,629.46
2020-07-05,534.8,437.2,741.8,539.2,331.2,570,377.2,492.2,270.2,407.6,407.4,582,376.8,467.8,389.6,388.2,270.6,476.4,548,385.6,628.4,586.4,414,770.8,629.8,789.8,323,246,514.2,550.8,,323,629.66
2020-07-06,534.8,439.2,744.4,539.2,331.4,570,377.2,492.2,270.2,409.6,407.4,584.6,376.8,468.2,389.6,388.4,272.6,476.4,548,385.6,634.2,586.4,414,771,629.8,790,323,274.6,530.6,550.8,,323,633.76
2020-07-07,534.8,443.8,748,539.2,331.4,587,377.6,492.2,270.2,410.8,407.6,585,376.8,468.2,389.6,388.4,273.6,476.4,552.8,385.6,635.4,586.4,414,771,629.8,805,323,274.8,530.6,560.8,,323,634.8708129
2020-07-08,535,443.8,751,539.2,331.4,641.4,378.8,492.2,270.2,410.8,407.6,590.2,379.8,468.2,389.6,388.4,273.6,476.4,555.6,385.6,635.4,586.4,414,771,629.8,821.8,323,274.8,530.6,576.2,,323,640.9798925
2020-07-09,535.2,443.8,754.6,539.2,353,655.8,378.8,492.2,270.2,410.8,408,590.2,379.8,468.2,390.2,388.4,273.6,476.4,564,385.6,638.2,586.4,414,771,629.8,825.6,323,274.8,530.6,589.4,,323,654.2610286
2020-07-10,535.4,444,755.8,539.2,354,663,379,492.2,270.4,410.8,408,590.4,379.8,468.2,390.2,388.4,273.6,476.4,570.4,385.6,638.2,594,414,771,630,825.8,326.2,275,530.6,589.4,,326.2,660.8876722
2020-07-11,535.6,444,760.8,550.8,354,667.8,379,492.2,270.6,410.8,408,590.6,379.8,468.4,390.2,420.6,273.6,476.4,572.4,385.6,638.2,611.8,414.2,771,630,826,326.4,275.2,530.6,612.2,,326.4,665.6495707
2020-07-12,535.8,444,788,558.2,354,668,380,492.2,270.6,410.8,408,590.6,379.8,475.8,390.2,422.2,273.6,476.4,589.6,385.8,640,619.2,414.4,771.4,630,826.8,342.4,275.2,530.8,638.8,,342.4,666.4938301
2020-07-13,535.8,444,807.6,558.4,358.2,668,380,492.2,270.6,410.8,408,591,379.8,475.8,390.2,422.6,273.6,476.6,598,385.8,640,619.2,414.6,771.4,630,827,350.2,275.4,531.2,639,,350.2,666.7532481
2020-07-14,535.8,444.2,807.6,558.4,358.2,668,380,492.2,271.8,410.8,411.8,591,397.6,475.8,390.2,422.6,274.6,476.6,599.2,389.4,640,619.2,429.6,796.8,630,827,352.6,275.4,531.2,639,,352.6,667.0574872
2020-07-15,535.8,444.2,807.8,563,358.2,668,380,492.2,272,410.8,411.8,612.2,397.6,475.8,390.2,422.6,275.1,476.6,599.2,422.6,640,619.2,450,803.8,630.2,840.4,380.2,275.6,534,639.2,,358.2,667.5207287
2020-07-16,535.8,462.4,807.8,585,358.4,668,386.6,492.2,273.4,410.8,413.6,614.4,397.6,475.8,390.2,422.6,277.1,476.6,599.2,430.2,640,619.6,450,807.2,641,841.4,383,275.6,574,639.6,,358.4,667.9934955
2020-07-17,536,506.6,807.8,588,360,668,393.8,492.2,273.6,410.8,413.6,614.6,397.6,475.8,390.2,423.6,278.6,476.8,599.2,430.8,640,619.6,450.2,808.2,641.4,841.4,383,275.6,580.6,639.6,,360,669.6658617
2020-07-18,536,508.4,821.2,588.6,360,668,401.8,492.2,276.6,410.8,413.8,614.8,414.4,492.4,390.2,423.6,278.6,476.8,599.2,430.8,640,619.8,461.2,808.2,641.6,841.6,416,275.6,592.4,643,,360,672.7725966
2020-07-19,541.6,508.4,832.2,589.2,360,668,405.4,492.2,278.2,410.8,413.8,615,414.6,512.6,391.2,447.2,278.6,476.8,599.2,430.8,640,619.8,461.2,808.2,644.2,841.6,455,276.6,592.6,673,,360,677.6849968
2020-07-20,541.8,508.4,834.2,589.2,360,670.8,405.4,495.2,278.2,410.8,413.8,615.2,414.6,512.6,391.8,458.8,278.6,479.4,599.2,431,640.2,619.8,461.4,820.6,672.4,841.8,463.2,278,593,690.4,,360,689.7078127
2020-07-21,542.6,508.4,836.4,590.8,360,677,405.4,525.8,278.2,412.4,413.8,615.2,414.6,512.6,392,460.4,280.6,499,599.2,431,640.2,620.2,461.4,820.6,676,854.2,463.8,296.6,610.6,690.4,,360,690.1395343
2020-07-22,542.6,518.6,836.4,610.4,360,680.8,405.4,542.6,278.2,412.4,413.8,615.2,414.6,512.6,392,472.4,289,501.8,599.2,431,645,620.2,461.6,820.8,676,854.4,464,297,615.6,690.6,,360,690.6833757
2020-07-23,542.6,518.6,836.4,612.4,360,680.8,405.6,549.8,278.2,412.4,414,616.4,414.6,512.6,392,486.6,314.4,501.8,599.2,431,647.4,620.2,461.6,823.8,676.6,857.4,464,297.2,615.8,690.6,,360,691.6897005
2020-07-24,542.6,518.8,836.4,620.2,360,680.8,405.8,549.8,278.2,412.4,414.2,616.4,414.6,512.6,392,489.2,314.4,501.8,605.6,433,647.4,620.2,461.6,837,676.6,857.4,464.2,297.8,616.2,690.6,,360,693.6465809
2020-07-25,542.6,527.2,836.4,620.2,360,680.8,405.8,549.8,278.2,412.8,414.4,616.6,414.8,512.6,392.2,489.2,314.4,501.8,605.6,435.6,647.6,620.2,462.8,843.6,676.6,857.8,464.4,297.8,645.8,717.8,,360,715.885344
2020-07-26,542.6,531,836.4,627,360,680.8,406.8,550,278.4,412.8,414.4,616.6,414.8,512.6,392.2,489.2,314.4,502,605.6,435.6,647.6,620.2,465.2,843.6,682.2,857.8,464.4,297.8,670.8,724.6,,360,722.2994017
2020-07-27,545.2,538,836.4,627.2,360,682.6,406.8,550.2,278.4,412.8,414.6,626.2,417.6,512.6,392.2,489.2,314.6,502.2,605.6,435.6,647.6,620.2,475.2,844,686.6,858,464.4,298,670.8,729.8,,360,727.1619538
2020-07-28,551,548.4,836.4,627.2,360,682.6,406.8,556.6,278.4,412.8,414.6,626.2,440.4,512.6,392.2,489.2,317.4,502.2,605.6,435.6,647.6,620.2,477.4,848.6,686.6,859.2,464.4,298,671,730.4,,360,727.8485462
2020-07-29,551.4,548.4,836.4,627.2,360.4,687.4,406.8,557.4,278.4,412.8,414.6,664.4,440.4,512.6,402.4,491.6,317.4,502.4,605.8,436,647.6,627,477.4,856,686.6,859.2,467.4,298.2,672.4,730.8,,360.4,728.5961103
2020-07-30,551.4,548.8,836.4,627.2,371,687.4,406.8,557.4,278.4,412.8,414.6,664.4,442.4,536.4,405,492.4,317.4,502.4,605.8,440.6,647.6,633.6,477.4,856.6,686.8,859.6,467.4,298.2,672.4,780,,371,773.3908228
2020-07-31,551.4,549.2,836.4,627.2,377,687.4,406.8,557.4,278.4,412.8,418.6,665.6,442.4,536.4,416.2,510.2,318.4,505.4,606,448.2,647.6,633.8,477.6,863,687.2,860.8,467.6,298.2,672.6,780.2,,377,773.7262291
2020-08-01,557.8,590.2,836.6,627.2,377,688.2,407.6,557.4,278.4,413,419,665.6,442.4,546.6,416.2,511.6,318.4,519.2,606,451.6,647.6,636.2,477.6,863,687.4,860.8,467.6,298.4,672.6,780.2,,377,773.9797
2020-08-02,566.2,590.6,837,643.6,377,688.2,436,557.4,278.8,413,419,665.6,442.4,551.8,416.2,511.8,321.2,519.2,606,452,647.6,640.2,477.8,863,687.4,879.6,468.6,298.4,672.8,788,,377,781.401269
2020-08-03,570.4,607.6,837,646.8,377,688.2,436.2,557.4,278.8,429.4,419,665.6,442.4,553.2,416.2,540,321.2,532.8,606.2,453.2,647.6,640.8,479.4,865,687.6,879.8,470,298.4,672.8,788,,377,781.653029
2020-08-04,570.6,607.8,844.8,646.8,377,688.2,442.8,557.4,278.8,429.6,419,665.6,442.4,553.2,428.4,540,328,534.4,607,462.8,647.6,640.8,479.4,865,687.6,879.8,470.4,298.4,675.4,788.2,,377,781.9451259
2020-08-05,570.6,607.8,845,646.8,377,688.2,443.8,557.4,278.8,429.6,419,671.2,442.4,553.2,434.8,540.8,328,535.2,607,463.6,648,641,479.4,866,698.8,881.4,470.4,298.6,745,788.2,,377,783.88
2020-08-06,570.6,607.8,845,649,377,688.2,443.8,557.4,296.2,429.6,419,700.8,442.4,563,436.4,540.8,328,535.6,610,463.6,648.4,641,482,866,704.4,881.4,470.4,299.2,745.2,792.4,,377,787.68
2020-08-07,570.8,608.6,845,649,377,688.2,443.8,557.4,314,429.6,427.6,703.8,446,576,436.4,540.8,328,559.2,612,463.8,649.6,644.2,485.4,866,704.6,884.6,470.4,319.6,749,801.8,,377,796.52
2020-08-08,570.8,611.6,886.8,649,377,688.2,443.8,557.6,314,437.6,428,703.8,446.6,576,436.4,541.8,328,559.4,612,492.2,650.8,644.8,485.6,866,717.8,899.8,470.6,323,756.8,802,,377,797.48
2020-08-09,570.8,611.6,887.4,652.8,377.2,688.2,443.8,557.6,324.8,437.6,428,703.8,446.6,576,436.4,556.2,328,559.6,612,497.8,651,644.8,485.6,866,738.6,899.8,470.6,323.6,756.8,802,,377.2,797.48
2020-08-10,570.8,611.6,887.4,652.8,391.2,707.8,443.8,557.6,324.8,437.6,428,703.8,446.6,576,436.8,556.2,328.8,559.6,612,498,654.2,644.8,485.8,866.2,741.6,900,482.8,323.6,756.8,802,,391.2,797.48
2020-08-11,570.8,611.6,887.4,652.8,391.6,719.2,478.6,564.4,325.2,438,428.4,706.6,453.8,576,439,556.4,328.8,559.6,617.4,498,666.6,650,485.8,866.6,746,900,495.6,323.6,756.8,802,,391.6,797.48
2020-08-12,571,611.6,887.4,652.8,394.4,719.2,478.6,568,325.2,438,428.4,707,454,576,439,589.6,333.6,568.8,618.8,511,666.6,650,486,866.6,747.2,900,497.8,323.6,759.2,802.2,,394.4,797.9
2020-08-13,571,611.6,887.4,652.8,396.2,720.6,478.6,568,325.2,453.8,428.4,707,457.8,576,441.6,601.6,335,589.8,618.8,513,673.6,650,490.6,876.6,750.2,903.8,497.8,323.6,759.6,802.4,,396.2,798.12
2020-08-14,571.8,614.8,887.6,652.8,396.8,720.6,481.6,568,325.2,454,433.8,707,457.8,576,441.6,603.4,339,589.8,619.6,513,674.2,650.8,506.4,882.4,753.6,904.4,497.8,323.6,759.8,802.4,,396.8,798.14
2020-08-15,571.8,615,887.6,652.8,396.8,720.6,493.6,568,325.2,457.4,437.6,714.6,457.8,576,441.6,609.4,368.2,589.8,619.6,516.8,674.2,650.8,506.8,882.4,754.8,904.4,497.8,323.6,759.8,805.2,,396.8,800.66
2020-08-16,571.8,615,887.6,653.4,396.8,720.6,498,568,325.2,457.6,437.6,717,457.8,576,449.8,614.8,373,602.6,619.6,531.6,676.2,650.8,506.8,882.4,763,905.4,497.8,323.6,774,830.6,,396.8,824.94
2020-08-17,578,615,894.2,653.4,397.2,722,498,568.4,326.4,469.8,437.6,717,458.8,576,449.8,614.8,373.2,602.6,619.6,531.8,683.8,650.8,507,882.6,764.8,905.4,497.8,323.6,779.6,912,,397.2,872.3
2020-08-18,578.8,615.2,894.4,653.4,401.8,722,498,582.6,339.2,469.8,437.6,717,458.8,576,449.8,614.8,377.8,602.6,619.6,531.8,685.2,650.8,517,882.8,764.8,905.4,497.8,323.6,780.2,977.6,,401.8,872.54
2020-08-19,578.8,615.2,894.4,653.4,415.2,722,498,586.2,362.4,469.8,437.6,717,458.8,576.2,449.8,614.8,377.8,604.4,619.6,531.8,685.2,653,519.2,882.8,765.8,941,497.8,331.4,780.2,1076.2,,415.2,873.9930612
2020-08-20,578.8,615.2,894.4,672,417.4,724.4,501.4,586.2,362.4,469.8,437.6,717,458.8,576.2,449.8,614.8,377.8,604.4,619.6,571.6,688.2,653,519.2,883,766,967.6,520.6,347.6,780.4,1078.6,,417.4,874.678704
2020-08-21,578.8,615.2,900.8,690.4,417.4,724.4,502.2,586.2,362.6,469.8,438,724.6,458.8,577.2,449.8,614.8,377.8,604.6,619.6,571.6,697,653,519.2,883,766,968.4,530.6,358.2,780.6,1078.8,,417.4,874.9211174
2020-08-22,579,615.2,900.8,690.6,417.4,724.4,504.2,586.2,364.4,469.8,438,725,459.6,577.2,449.8,614.8,378.8,604.6,619.6,571.8,697.6,653,519.2,890.6,766,968.4,532.2,359.4,782.8,1079.8,,417.4,881.8600549
2020-08-23,579.2,616.8,907.2,690.6,417.4,724.4,504.2,586.4,383,469.8,438,729.6,474.2,577.2,449.8,614.8,379.8,604.6,619.6,572,697.6,653,519.2,910.4,766.2,968.4,533.8,363.4,783.2,1079.8,,417.4,897.0458835
2020-08-24,579.2,616.8,909.2,690.6,417.4,729.2,504.2,586.4,387.2,481.8,438,729.6,481.6,579.8,449.8,623.4,380.8,604.6,619.6,572,704,653,520.6,910.4,766.4,968.4,533.8,380.6,783.2,1079.8,,417.4,898.9411694
2020-08-25,579.2,616.8,909.2,690.6,428,737.6,504.2,586.4,387.2,481.8,440,729.6,481.6,596.8,449.8,635.8,408.8,618,619.6,572,704.2,653,521,917.8,766.4,968.6,538,380.6,783.4,1085.2,,428,899.2292353
2020-08-26,579.2,616.8,909.2,692.4,444.2,775.6,504.2,601.6,387.6,481.8,453,729.6,481.6,597,449.8,636.6,415,618.4,619.6,574.4,704.2,653,521,917.8,768.2,968.6,538.8,395.2,796,1085.4,,444.2,899.5796047
2020-08-27,588,616.8,909.2,692.4,446.4,775.8,504.2,626.6,388.2,481.8,458.8,729.6,481.6,597.2,449.8,636.6,418,627,619.6,582.8,704.2,653,521,926,777.6,968.8,538.8,395.2,858,1085.4,,446.4,904.08
2020-08-28,588,616.8,909.4,693,446.4,775.8,504.2,626.6,388.2,481.8,465,729.6,481.6,597.2,449.8,636.6,418,629.6,619.6,582.8,706.4,653,521,926,786.4,972.2,538.8,395.6,859.4,1085.4,,446.4,904.4
2020-08-29,588,617,909.4,699.2,446.4,776.4,504.2,626.6,388.2,481.8,465,729.6,481.6,597.2,450,636.6,418,631.6,620.8,582.8,706.6,653,523.4,926,786.4,978.8,538.8,395.6,859.6,1085.4,,446.4,904.42
2020-08-30,588,617,909.4,699.6,446.4,776.4,504.2,626.6,388.2,481.8,465,729.6,481.6,597.2,450.8,636.6,435.6,632.2,620.8,582.8,706.6,653,523.6,926,790.2,979.6,538.8,395.6,859.6,1085.4,,446.4,904.42
2020-08-31,588,617.2,909.4,699.8,446.4,776.4,504.2,628.6,388.2,481.8,467.4,729.6,481.6,597.2,450.8,636.6,435.6,632.2,620.8,582.8,706.6,653,527.6,926,790.8,979.6,538.8,395.6,859.6,1085.4,,446.4,904.42
2020-09-01,588.2,617.2,910,699.8,446.4,776.4,504.2,636.8,388.2,481.8,467.4,736.2,481.6,597.2,451.6,638.2,438.6,632.2,620.8,582.8,706.6,653,548.2,926,791,990.8,538.8,396.4,859.8,1085.4,,446.4,904.98
2020-09-02,588.2,621.2,910,699.8,446.6,776.4,504.2,637,388.2,485.2,467.4,749.2,481.6,597.2,451.6,638.8,438.6,638,620.8,584,706.6,653,563,926,791,994.6,539,403.8,859.8,1086.4,,446.6,904.98
2020-09-03,600,621.2,910,702,446.6,783,504.2,644.4,388.2,496.6,470.4,749.2,481.6,597.2,451.6,642.8,438.6,639.2,620.8,624.2,706.6,653.4,563.2,926.4,799.8,997.8,539.2,404,860,1086.4,,446.6,905
2020-09-04,604.4,621.2,927.4,714,446.6,783,504.2,645.2,392.2,496.8,470.4,749.2,481.6,603.6,456,643.4,438.6,639.2,620.8,630.8,707,653.4,563.4,926.4,799.8,997.8,564.8,404,860,1086.4,,446.6,919.76
2020-09-05,604.4,621.2,927.4,740.2,446.6,786.8,504.2,650.6,393.2,496.8,470.4,749.2,482.4,612.2,456,676.4,438.6,649,620.8,630.8,707,653.6,563.4,933.2,807,997.8,589.6,404,860,1086.4,,446.6,920.66
2020-09-06,604.4,634.6,966.4,743.8,446.6,786.8,506,654.8,393.4,496.8,470.4,751,483.6,612.2,456,676.6,438.6,649,620.8,630.8,707,653.6,563.4,933.2,811.2,997.8,594.2,404,887.6,1086.4,,446.6,928.64
2020-09-07,604.4,638,966.4,744,446.6,786.8,506.2,662.4,393.6,513,474.4,751,483.6,612.2,456,676.6,438.6,649,620.8,632.4,707.6,653.6,563.4,933.2,815.8,997.8,594.2,404,887.6,1086.4,,446.6,928.64
2020-09-08,604.4,638,966.4,758.6,446.6,786.8,510,663.2,393.6,514.6,475.4,751,483.6,612.2,456,676.8,438.6,649,620.8,640.2,707.6,653.6,563.4,934,816.2,997.8,594.4,404,887.6,1086.6,,446.6,929.36
2020-09-09,604.4,638,966.4,762.8,448.6,786.8,510,674.4,393.8,514.6,475.4,751,483.6,612.2,456,701,438.6,652.6,620.8,643.8,707.6,653.8,569.8,934,817.4,997.8,594.4,404.2,887.6,1086.8,,448.6,929.36
2020-09-10,604.4,638,966.4,766.2,455.6,786.8,510,678,393.8,516.8,475.4,751,483.6,612.2,458.6,709.2,444.4,652.6,621.2,649.4,708.4,653.8,576.8,934,818.6,997.8,594.4,404.2,890.6,1088.4,,455.6,929.66
2020-09-11,620.2,638,966.4,766.6,470,786.8,511,678,393.8,517,475.4,752,483.6,612.2,458.6,735,468.4,672.2,642.2,654.2,715.8,653.8,576.8,934.2,818.8,997.8,594.8,408.2,891,1089,,468.4,929.88
2020-09-12,621.6,638,966.4,789,475.2,786.8,516.2,694,393.8,517.2,475.6,757.2,483.6,612.2,458.6,737.4,469.4,679.4,643.2,654.2,716,673.8,576.8,934.2,818.8,998,594.8,408.2,892.4,1089.8,,469.4,930.02
2020-09-13,621.6,638,966.4,798.8,475.2,786.8,529.8,702,393.8,517.2,492,783,483.6,612.2,470.8,737.6,469.4,680.4,644.8,654.2,716,674,576.8,934.2,818.8,998,611.2,408.2,898.2,1091.2,,470.8,930.6
2020-09-14,621.6,641,966.4,809.2,475.2,797.6,537,717.8,397.6,517.2,492,790.6,486.8,612.2,477,737.6,469.4,684.8,644.8,654.2,716,677.2,576.8,934.2,818.8,998,645.2,408.2,898.2,1091.4,,475.2,930.6
2020-09-15,621.6,642,967.2,812,475.2,818.6,538.6,717.8,401.6,517.2,496,790.6,487,612.2,477.8,737.6,469.4,684.8,648.2,655.6,717.8,677.8,576.8,934.2,823.6,998,645.6,408.4,898.2,1091.4,,475.2,930.6
2020-09-16,621.6,652.2,971.2,812,475.8,826,538.6,717.8,401.6,517.2,497.2,790.6,487,612.2,478,737.6,469.4,686.8,648.2,676.2,717.8,680.6,576.8,936.4,823.6,1001.4,647.8,417.4,898.2,1091.4,,475.8,932.58
2020-09-17,621.6,652.6,971.2,812,485.6,841.6,538.6,717.8,401.8,517.2,497.8,798.8,491.2,612.2,478.2,737.6,469.4,691.4,652.8,691.8,717.8,681,576.8,943,844,1004.2,647.8,417.6,898.2,1091.4,,478.2,938.52
2020-09-18,621.6,652.6,971.2,812,485.8,841.6,539.8,717.8,401.8,525.2,510.2,798.8,493,612.2,478.2,745.4,470.4,698.6,653,691.8,717.8,687.2,585,950.6,845,1004.2,647.8,428.2,898.2,1099,,478.2,945.36
2020-09-19,621.6,659.8,971.2,812.8,485.8,841.6,540.6,719.2,401.8,539.2,510.2,800.6,493,614.8,478.2,747.4,470.4,700.8,654.2,691.8,729.4,690.8,586.4,953.8,847,1004.2,648,428.2,900.6,1102.2,,478.2,948.48
2020-09-20,621.6,669.4,971.2,812.8,485.8,841.8,540.8,719.2,401.8,539.2,512,800.6,493,615.2,478.2,747.8,470.4,711.4,654.2,691.8,739.6,694.4,586.4,958.4,861.2,1004.2,648.2,429.8,900.6,1110.6,,478.2,952.62
2020-09-21,671.6,685.4,971.2,812.8,485.8,841.8,540.8,719.2,402.8,539.2,513.6,800.6,493,615.2,478.2,747.8,476,713.2,654.2,691.8,768.6,697,586.4,958.6,865.6,1004.4,648.4,429.8,906,1111.6,,478.2,953.34
2020-09-22,693.8,686.8,973,812.8,486.4,841.8,540.8,719.2,402.8,540.6,513.6,800.6,493.2,615.2,480.6,747.8,476,720.4,654.2,691.8,770.2,697,588,958.6,865.6,1004.4,648.4,430,955.8,1111.8,,480.6,958.32
2020-09-23,694,686.8,973,812.8,490.4,841.8,540.8,719.2,403,540.6,513.6,800.6,493.2,615.2,493,747.8,476,720.4,654.2,691.8,770.2,697,588,958.6,865.8,1004.4,651,430,978.8,1112.8,,490.4,971.56
2020-09-24,696.2,695.2,973,812.8,490.4,841.8,540.8,719.2,403,541.4,518,802,493.2,615.2,500.4,747.8,477,720.4,654.2,691.8,771.4,697,588,958.6,865.8,1005.2,651,430,978.8,1112.8,,490.4,971.56
2020-09-25,696.2,697.4,992.6,812.8,490.4,841.8,543,719.2,403,541.4,518,802,493.2,615.2,501,747.8,477,720.4,654.2,691.8,771.4,697,588,965.8,874,1005.2,652.4,430,980,1112.8,,490.4,978.58
2020-09-26,696.4,697.6,993.4,812.8,491.8,860.2,543,719.2,403,546.8,518,802,493.2,615.2,501,747.8,477,720.6,654.2,703.2,771.4,697,588,967.6,876.6,1005.2,652.4,430.2,980.2,1112.8,,491.8,978.94
2020-09-27,696.4,698.4,995.2,812.8,502,863.6,543,719.2,403,546.8,524.8,802,494,615.4,501,747.8,504.6,720.6,654.2,716.8,774,722.4,588,969.8,876.6,1005.6,654,458,980.2,1113.2,,501,979.16
2020-09-28,696.4,712.2,1076.4,812.8,502,863.6,543,719.2,403,552,552.4,817.6,494,615.4,501,749.4,508.6,720.6,654.2,716.8,774.2,722.4,588,969.8,876.8,1005.6,654,461.2,980.2,1138.2,,501,979.16
2020-09-29,696.4,716.4,1086.4,814.4,504.6,863.6,543,720.2,403,563,552.6,826.4,494,615.4,501,749.4,555.8,748.4,654.2,716.8,794.2,722.4,588,970.4,876.8,1005.6,654.2,469.4,980.4,1175.8,,501,979.4
2020-09-30,696.6,716.4,1086.6,814.4,508.6,864,543,722.8,403,563,560.4,826.4,496.2,615.4,507.6,756.2,561.6,755.4,654.2,716.8,795.8,722.4,588.2,971.4,877,1006.4,656.8,469.4,980.4,1176.4,,507.6,979.5
2020-10-01,696.6,717.2,1088,814.4,508.6,864,543,727.6,403,563,560.4,826.4,496.2,624.2,513.2,756.2,561.6,755.4,671,716.8,795.8,722.4,589.2,971.4,879.2,1006.4,658.8,469.4,980.4,1179.8,,508.6,979.5
2020-10-02,696.6,717.2,1088,838.6,508.6,871.4,543,732.4,403,563,571,827.8,496.2,635.2,517.2,756.8,564,755.4,740.2,717.6,795.8,726.4,589.2,1008.8,879.2,1006.4,662.6,469.4,980.4,1180,,508.6,1003.8
2020-10-03,696.8,718.4,1088,838.6,514.4,871.4,543,732.6,403,569.6,586.4,827.8,496.2,637.6,521.2,756.8,564,755.4,763.6,717.6,796.8,731.4,589.2,1010,879.2,1006.4,663.6,469.4,985,1180.6,,514.4,1004.26
2020-10-04,696.8,722.4,1100.2,839.2,527.2,878.4,543,734,403,569.6,589.2,828.2,500.2,637.6,526.6,756.8,564,755.4,765.6,717.6,797.2,731.6,589.2,1010.2,879.2,1006.4,663.6,469.4,993,1180.8,,526.6,1005.06
2020-10-05,696.8,722.4,1104.6,839.2,527.2,879.8,560.6,739.4,403.6,569.6,589.2,859.2,500.8,637.6,530.8,756.8,564,755.4,765.6,717.8,797.2,732.4,589.2,1026,879.4,1006.4,664,469.4,993,1181.2,,527.2,1005.06
2020-10-06,697.4,722.4,1104.8,839.2,527.2,879.8,562.6,739.4,455.6,569.6,589.2,860,500.8,637.6,530.8,758.8,564,755.4,766,718.6,797.2,733.6,589.2,1029.4,896.4,1006.4,664,469.4,1022.4,1181.2,,527.2,1020.8
2020-10-07,697.4,722.4,1104.8,839.2,527.2,884.4,563.6,746,463.2,569.6,589.2,861,508.8,637.6,541.8,765.4,564,755.4,766,719.2,799.8,734.6,589.2,1030.6,939.8,1006.4,664,469.4,1024.6,1181.2,,527.2,1022.78
2020-10-08,697.4,727,1104.8,842,527.2,950.6,563.6,752.4,498.4,569.6,590.4,864,509,638.6,542.2,768,580,757.6,766.4,724.2,817.2,734.6,595.2,1033.6,952,1006.4,664,469.8,1024.6,1181.2,,527.2,1022.78
2020-10-09,697.4,760.8,1141.8,843.2,527.2,950.6,563.6,762,504.2,569.6,592.2,870.4,512.6,641.6,558.2,771.6,607,757.8,766.4,743.2,817.6,734.6,595.2,1036.4,952.2,1006.4,664,469.8,1031.6,1181.2,,527.2,1029.08
2020-10-10,700.8,760.8,1142.2,843.8,527.6,954,563.6,762.4,508.4,569.6,593.4,871,518.6,641.6,581.2,772,607,758.2,791.4,743.2,818.2,734.6,595.2,1036.4,957.2,1009.2,707,472.6,1031.8,1181.2,,527.6,1029.54
2020-10-11,700.8,765.8,1142.2,843.8,527.6,973.8,563.6,768,508.4,569.6,604.2,877.4,518.6,641.6,584.2,772,607,758.2,791.6,743.2,834.4,734.6,595.2,1036.4,957.2,1046,707,475.8,1033.8,1181.2,,527.6,1036.14
2020-10-12,700.8,770.8,1142.2,844,527.6,997.4,563.6,774,508.4,570.6,609.2,877.4,518.6,641.6,584.2,772,607,758.2,792.6,743.2,834.4,734.6,595.2,1038.4,957.2,1049.2,707,478.8,1035,1181.2,,527.6,1038.06
2020-10-13,700.8,770.8,1152.2,844.2,527.6,997.4,564.2,774,508.4,574.4,609.2,877.4,518.6,641.6,600.8,772,607,758.2,792.6,758,834.6,734.6,595.2,1044.2,957.2,1049.2,707,478.8,1035.2,1181.2,,527.6,1043.3
2020-10-14,700.8,776,1156.6,844.4,527.6,1013.4,569.4,774,508.4,574.4,609.2,877.4,518.6,641.6,600.8,772,620.4,758.2,792.6,772.4,836.2,734.6,595.2,1064,957.6,1049.2,707,479,1035.2,1181.2,,527.6,1047.8
