Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-06-13,372.6,556.6,356.4,364.8,315.2,308.8,271.8,428.2,226.4,302.6,249,269.6,294.4,264.9,251.6,277.7,323.1,412,336.2,325.7,351,343.2,445.4,352.6,311,399.4,397.4,256.8,347.8,308.2,,256.8,411.1385366
2020-06-14,376.6,556.6,356.4,368.2,315.4,308.8,275,428.2,236.8,338.6,254.4,269.6,294.4,264.9,251.8,278.3,323.1,412,336.2,325.7,352.6,343.2,446,352.6,311,399.6,397.4,256.8,354,308.4,,256.8,411.2765037
2020-06-15,376.6,557.6,358.2,368.2,315.6,308.8,275.6,428.6,237.2,338.6,264,280.4,294.6,274.5,251.8,278.9,323.1,412,336.2,325.7,364.4,343.2,446,358,311,399.6,397.4,257,354.2,308.4,,264,411.3813916
2020-06-16,376.6,557.6,358.2,377.6,315.8,309,277.2,428.6,237.4,338.6,264,296.4,294.8,276.7,251.8,279.1,323.1,412.2,336.2,325.7,371.2,351.8,446,358,311,400.4,397.4,257,357.6,308.4,,264,411.7167709
2020-06-17,376.6,557.8,358.2,377.6,315.8,313,277.2,430.6,238.2,349.2,264.2,296.4,295.2,276.7,251.8,279.3,323.1,412.2,336.2,325.7,373.8,358.2,482,358,311,400.4,397.6,257,357.6,308.4,,264.2,412.1757991
2020-06-18,376.6,565,358.2,377.6,315.8,319.2,277.2,438.8,238.2,349.4,266.4,296.4,296,279.7,251.8,279.3,323.1,413.6,336.2,325.7,374.6,358.2,491.2,358,313.2,400.8,397.6,257,357.6,308.8,,266.4,414.8626722
2020-06-19,379.6,567.2,358.2,377.8,315.8,319.4,279.6,452.8,238.2,349.4,266.4,316.2,296,279.7,251.8,279.3,323.1,414.4,336.2,325.7,381.6,358.2,491.4,361,313.2,400.8,397.8,257,357.6,309.8,,266.4,417.1426166
2020-06-20,379.8,567.2,359,377.8,315.8,319.4,279.6,452.8,238.2,349.4,266.4,324,298.2,282.5,251.8,279.3,323.1,425.2,336.2,325.9,381.8,365,491.4,361,313.4,400.8,398.2,257,357.6,310,,266.4,424.559718
2020-06-21,398.6,567.2,359,377.8,315.8,319.4,279.6,452.8,246.8,350.6,267.4,335,299.8,282.5,252.8,279.3,323.1,425.2,336.4,325.9,381.8,365,495.2,361.4,316.2,401,398.2,257,357.6,310.2,,267.4,424.6300474
2020-06-22,403.2,567.2,359,377.8,315.8,330.4,279.8,452.8,247,366.4,268.4,354.4,301.4,283.9,262.4,279.3,323.1,431.2,337.6,325.9,383.2,365,495.2,361.4,316.2,401,398.2,257,357.8,310.2,,268.4,430.2317954
2020-06-23,417.8,568,359,377.8,317.4,330.4,279.8,453,257.2,370.6,271.8,355.2,303.8,283.9,262.6,280.1,323.1,438.8,337.6,342.7,383.2,365,495.2,364.6,316.2,410.6,398.2,257.2,357.8,310.2,,271.8,437.2722243
2020-06-24,421,594.4,359.6,378.6,317.4,330.6,279.8,460.6,257.2,370.6,274.8,355.2,303.8,283.9,262.8,283.9,323.1,438.8,337.6,352.7,383.2,376.4,495.2,365.4,320,413,398.2,257.2,357.8,310.8,,274.8,437.8323372
2020-06-25,421.2,602.2,359.8,378.6,318.6,346.2,285.4,481.8,257.2,372.8,274.8,355.4,304.2,283.9,262.8,283.9,323.3,439,338,353.9,383.2,376.4,495.8,365.6,320,415,398.2,257.4,371.8,311.2,,274.8,438.453382
2020-06-26,421.2,608.2,367.2,378.6,318.8,348.2,285.4,488.6,266,383.4,274.8,356.4,304.2,283.9,262.8,290.7,323.3,439.2,338,369.9,383.4,376.4,501,365.6,320.2,415,398.4,257.6,377,313.2,,274.8,439.0016209
2020-06-27,426.4,608.2,367.2,378.6,318.8,348.2,285.4,488.6,270.2,383.6,274.8,362.6,304.2,283.9,262.8,292.1,323.3,439.4,338,372.7,383.4,376.4,501,366.2,320.2,415,398.4,257.6,387.4,318.4,,274.8,439.2711765
2020-06-28,426.6,613,370.6,378.6,318.8,348.2,285.4,489,270.6,383.6,276.8,376.2,307.6,286.3,267,292.3,323.3,439.6,338,372.7,383.4,376.4,507.2,366.4,320.2,415,398.4,257.6,387.8,318.4,,276.8,440.104857
2020-06-29,426.6,615.6,373.2,378.6,318.8,348.2,285.6,490.2,271.4,384,278,376.2,316.4,286.5,276.2,293.7,323.3,439.8,338,373.3,383.4,381.2,507.4,366.4,320.2,415.2,398.4,270.8,391.8,318.4,,278,441.0143122
2020-06-30,426.6,616.8,378,385.8,318.8,348.2,285.6,491.6,271.4,384.6,294,376.2,316.4,286.5,280,293.7,323.3,439.8,338,373.3,383.4,389.4,507.4,366.6,329.4,415.8,398.4,273.4,391.8,323.4,,285.6,442.2863271
2020-07-01,426.6,619.6,378.4,386.6,318.8,348.2,285.6,491.6,271.4,384.6,294.6,376.2,316.4,286.7,280.8,293.7,323.3,439.8,338,373.3,394.8,389.8,507.4,366.6,333,418.8,398.4,276.8,392,323.4,,285.6,443.3970813
2020-07-02,426.6,628,378.4,386.6,318.8,348.8,333.8,491.6,271.4,384.6,294.6,377.6,316.4,286.7,284.2,293.7,323.7,439.8,338,373.3,406.8,392.6,511.6,366.6,334,419.4,400.6,276.8,392.2,324.8,,286.7,446.1536878
2020-07-03,426.6,629.4,378.4,386.6,319.2,348.8,345.8,491.6,271.4,385.6,295,380.6,317.4,289.3,288.2,301.9,324.1,439.8,338,373.3,417,392.8,511.6,366.8,336,419.6,403,276.8,392.2,324.8,,289.3,447.3809613
2020-07-04,426.6,652.6,389.4,386.6,319.2,348.8,347,491.6,271.4,387,295.4,381,317.4,289.3,297.8,302.3,324.1,439.8,338,373.3,418.8,394.4,513.4,366.8,336,419.6,403.2,276.8,392.2,324.8,,295.4,451.446697
2020-07-05,431.2,663,399.8,386.6,319.2,348.8,359.6,491.6,271.6,387.2,295.4,381,317.4,289.3,298.2,305.5,324.1,439.8,338,373.3,434,395.8,521.6,366.8,336,419.6,403.8,291.2,406.2,324.8,,295.4,455.7482111
2020-07-06,431.4,668.2,402.8,386.6,319.2,349,360.6,491.8,271.6,390.2,295.4,383.4,317.4,289.3,298.2,310.3,324.1,440,343.8,373.3,452.8,395.8,521.6,366.8,336.2,453.4,404,293.8,440.4,324.8,,295.4,462.8803936
2020-07-07,431.4,677.6,403.2,386.6,319.2,351,364.6,491.8,271.8,390.2,295.4,389,321,291.1,298.2,310.5,324.3,440.2,349.8,373.3,455,396,521.6,366.8,336.2,454.6,404,306.4,440.4,332.4,,298.2,465.1573112
2020-07-08,431.4,681.2,403.8,386.6,319.4,351.4,364.6,492,272,391.2,295.4,389.2,325.2,291.5,298.2,310.5,324.3,440.8,356,373.3,455.6,396,522.2,367,336.2,472,404,309.2,440.4,333,,298.2,471.6476471
2020-07-09,431.4,682.8,404,386.6,367.8,351.4,364.6,492,272,391.4,295.8,389.2,325.2,291.5,298.2,310.7,324.5,440.8,363.8,373.3,456,396,522.2,367.2,336.4,475.4,404,311.6,440.4,333,,298.2,474.8678501
2020-07-10,431.4,685.6,404.6,386.6,375.4,360.4,364.6,492,272.2,391.4,302.2,389.2,325.2,291.5,298.2,310.7,324.5,440.8,384.4,373.3,456,396,522.2,367.2,337.4,475.4,404.2,311.6,440.4,333,,302.2,475.0178666
2020-07-11,432.6,685.6,404.8,386.6,375.8,361,368.4,492.6,272.2,391.4,302.2,389.2,325.2,292.9,298.2,311.1,324.5,441,395.8,373.3,456,397,522.2,367.2,341.4,475.4,404.2,311.8,440.4,333,,302.2,475.0866084
2020-07-12,433.6,685.6,404.8,386.6,377,361,368.4,492.8,272.2,391.4,302.2,389.2,325.2,302.1,298.2,329.9,324.5,441,403,373.3,456,397.4,522.2,367.2,341.4,475.6,405.6,322.4,440.4,336.2,,302.2,475.3233673
2020-07-13,433.6,685.6,405.2,386.6,377.2,361,368.4,492.8,272.2,391.4,302.2,389.2,332,302.5,298.2,331.3,324.5,441,406.6,373.5,459.2,405.6,522.2,370,341.4,475.6,418,326.4,440.4,341.8,,302.5,475.4706498
2020-07-14,433.8,685.6,406.8,386.6,377.2,361,368.4,492.8,272.2,391.4,303.6,389.2,332,302.5,298.2,331.5,324.9,441,406.6,384.9,462,405.6,532.8,388.6,341.6,475.6,418.8,326.4,454.8,343.8,,303.6,477.1283085
2020-07-15,433.8,685.6,409.6,386.6,377.2,361,368.6,492.8,272.2,392,322.2,391.2,332,302.7,298.2,331.5,325.1,441,406.6,401.5,462,406,533.2,406.2,341.6,475.6,419,326.4,457.8,346.2,,322.2,478.6282537
2020-07-16,434,694.4,410,387,378,361.2,368.6,492.8,272.2,392,328.6,394.2,332,302.7,298.2,331.5,325.1,441,406.6,401.5,462,406,533.4,406.2,344.4,475.6,419,326.4,468.2,346.2,,325.1,480.6894481
2020-07-17,434,694.4,410.4,387,380.2,361.2,368.6,493,272.2,392,328.6,394.2,332,302.9,298.2,331.7,325.1,441,406.6,406.7,463,406,533.4,411.8,344.8,475.6,419,326.6,468.2,351.2,,325.1,481.2696394
2020-07-18,453.6,695,410.4,387.8,386,361.2,368.6,493,272.2,392,330.6,394.4,332,304.9,298.2,331.7,325.3,441,406.6,406.7,463,406.2,533.8,414.4,344.8,475.6,419,326.6,468.8,386.2,,325.3,482.3908428
2020-07-19,456.2,695.2,413.2,388.4,386,361.2,370.2,493,276,392,331.2,394.4,332,310.3,298.2,331.9,325.3,451.4,406.6,406.7,463,406.2,534.8,420.2,344.8,475.6,419.6,326.6,468.8,391,,325.3,483.4421665
2020-07-20,456.4,695.2,413.6,388.4,386,361.2,371,493.2,295.2,399.8,331.2,394.4,332,312.3,298.2,332.3,325.7,452.6,406.6,406.7,463,407,536.8,420.8,345.6,475.8,419.6,326.6,468.8,391.4,,325.7,483.7744007
2020-07-21,456.4,705.6,418.2,388.4,386,369.4,371,495,295.4,402.6,331.2,394.4,332,317.3,298.2,332.7,338.1,452.6,406.6,406.7,463,409.8,536.8,421.2,346.8,483,419.6,370,471.6,391.4,,331.2,487.6675694
2020-07-22,457.6,708,424.6,389,386,396,371,498.2,295.4,402.6,331.2,397.8,332,317.3,298.2,332.7,353.5,453,406.8,406.7,463,410.8,536.8,421.2,346.8,486.6,419.6,372.6,471.6,391.6,,331.2,489.9602535
2020-07-23,460,708,425.2,390.2,386,396.6,371.2,498.2,295.4,402.6,331.4,397.8,336.2,317.3,298.2,332.7,360.9,453,406.8,406.7,463.2,410.8,537,421.2,353.8,487.8,419.6,372.8,471.6,391.6,,331.4,490.407856
2020-07-24,460,708,425.2,390.2,386,396.6,371.2,498.2,295.4,402.8,331.4,397.8,336.2,317.3,298.2,332.7,360.9,453,407.4,406.9,463.2,410.8,537,437.8,355.4,487.8,419.8,373,471.6,391.6,,331.4,491.1138511
2020-07-25,460,708,426,390.4,386,396.6,382.4,499,295.4,402.8,331.4,397.8,336.2,317.3,311.4,332.7,360.9,453,409.8,406.9,463.2,410.8,538.2,438.4,355.4,488.6,420,373,473,392.6,,331.4,491.7067435
2020-07-26,462.2,708,427,390.4,386,396.6,394.2,499.2,295.6,402.8,331.4,397.8,336.2,317.3,311.4,332.7,360.9,461.6,410.6,407.1,463.2,410.8,538.2,438.4,356,488.6,420,373,485.4,392.8,,331.4,493.1972846
2020-07-27,462.2,711,427,390.4,386,396.6,394.2,518.2,295.6,402.8,331.4,400.8,347.8,317.3,311.6,332.7,360.9,461.6,410.6,407.1,463.2,410.8,542,439.8,356.4,492.8,420,373,485.4,392.8,,331.4,496.1034775
2020-07-28,462.2,711,427,390.4,386,397.6,394.2,527.4,301.4,403,331.4,401.8,347.8,317.3,311.8,336.1,365.7,461.6,410.6,407.1,463.2,412.2,543,453.4,356.6,495.4,420,373,485.4,394.4,,331.4,497.9844781
2020-07-29,462.4,711,427,390.6,386.6,407,394.2,527.4,301.4,403,331.4,401.8,347.8,317.3,312.2,338.1,368.7,461.6,417.8,407.1,463.2,413,543,454.8,356.6,495.4,420.2,373.4,485.4,396.2,,331.4,498.6460671
2020-07-30,462.4,711,427,390.6,388,407,394.4,527.4,301.4,403,331.4,401.8,347.8,320.5,314.6,338.1,376.5,461.8,417.8,407.1,463.2,426.6,543.2,456.4,356.6,495.4,429,374.2,485.4,396.4,,331.4,499.6041698
2020-07-31,462.4,711.2,427,390.6,398.4,415.4,394.4,530,301.4,403,331.4,401.8,347.8,321.1,314.6,338.1,383.9,480.4,417.8,438.3,463.2,428.4,547.2,460,362.2,500.8,430,374.2,485.4,396.4,,331.4,503.8652236
2020-08-01,462.4,713,427,390.6,398.8,416.8,394.4,534.4,309.2,403.2,331.4,401.8,347.8,321.1,314.8,342.3,384.3,490.6,417.8,438.7,463.2,437.4,547.2,460.2,362.2,500.8,430.2,374.2,485.4,410,,331.4,505.6425093
2020-08-02,467,716,427,390.6,399.4,416.8,394.4,534.4,311.2,403.2,331.6,401.8,347.8,321.1,318.6,343.1,391.7,490.8,417.8,438.7,463.2,456.8,549.6,460.4,362.2,502.4,437.6,374.2,492.2,429.8,,331.6,508.6151658
2020-08-03,467,718.8,427,394.4,399.4,416.8,394.4,534.4,311.2,407.8,331.6,401.8,347.8,321.1,318.6,343.1,403.1,490.8,417.8,438.7,463.2,456.8,558.8,462.2,362.4,502.4,443.4,374.2,492.2,429.8,,331.6,510.4500634
2020-08-04,467,719,427,394.4,399.6,416.8,394.8,534.4,311.4,408.6,331.8,401.8,347.8,321.1,318.8,351.3,418.5,490.8,417.8,438.7,463.6,456.8,563.8,463,362.4,502.6,443.4,375.4,492.2,429.8,,331.8,511.403245
2020-08-05,467,719,427,406.6,399.6,440.8,395,534.4,311.4,408.6,331.8,401.8,347.8,321.3,318.8,354.1,418.5,490.8,427.8,438.7,463.6,466.6,564,463,362.4,502.6,443.4,375.4,492.2,457,,331.8,514.1224415
2020-08-06,467,719,427,406.6,399.6,443.4,395,534.4,311.4,408.6,334.2,402,347.8,321.3,318.8,354.1,418.5,491,428.2,439.9,463.6,469.8,568.6,463,366.8,502.8,443.4,375.4,492.8,470.4,,334.2,515.4605771
2020-08-07,468.4,730,427,406.6,399.6,443.4,395.2,534.6,313.6,408.6,334.2,411.4,347.8,324.7,318.8,354.1,418.5,497.6,428.2,439.9,469.4,470.2,570.6,463,366.8,504.4,443.4,375.4,493.4,475.6,,334.2,518.4755776
2020-08-08,468.4,737.8,427.8,406.6,399.8,443.6,395.2,534.6,313.6,413,334.2,412,365.8,324.7,319,354.3,418.5,497.6,428.2,440.5,469.4,471.2,570.8,463,367.4,504.4,444.2,375.4,495.8,475.6,,334.2,520.012506
2020-08-09,468.4,741.4,431.2,406.6,424.2,443.6,395.2,534.6,316.8,413,334.2,413.8,366,324.7,320.8,354.3,418.5,497.6,428.2,440.5,472.6,471.2,571,463,367.4,504.8,444.2,375.4,495.8,475.6,,334.2,521.3725061
2020-08-10,468.4,741.4,431.2,406.6,433,443.6,395.2,535.2,322.4,413,334.8,415.8,366,324.7,345.4,354.3,419.5,497.6,428.2,440.5,472.6,486.6,571.2,463,368.6,504.8,444.2,375.4,495.8,475.6,,345.4,522.2061272
2020-08-11,468.4,741.4,431.2,406.6,433.2,445.2,395.2,553.2,322.4,422,335.4,418.8,369.6,332.1,370.4,354.3,445.3,497.6,428.2,440.5,480.6,495.4,571.2,463,380.4,505,445,375.4,495.8,475.6,,354.3,525.3789373
2020-08-12,468.4,741.4,431.2,406.6,450.6,445.2,395.2,556.8,322.4,437.4,335.4,437.4,372.2,332.5,372.8,354.3,458.1,508.6,428.2,440.5,480.6,495.8,571.2,463,396.4,505,445,375.4,515,475.6,,354.3,530.262537
2020-08-13,468.4,780.4,431.2,406.6,457.8,445.2,395.2,556.8,329.8,453.8,335.4,460.2,379.6,335.7,372.8,355.1,458.1,523.4,430.2,444.3,480.8,495.8,571.6,463,396.4,505,445,375.4,521,475.6,,355.1,539.4529597
2020-08-14,512.8,781,431.2,409.6,458,445.2,395.2,556.8,329.8,454.8,335.6,460.6,379.6,335.7,372.8,357.7,458.1,523.4,431.6,444.3,487.8,498.8,571.8,463,396.4,506,445,375.4,521,475.6,,357.7,540.1714188
2020-08-15,514.6,787,431.2,409.6,459,446.2,395.2,556.8,329.8,454.8,336.6,468.6,379.6,335.7,372.8,359.3,458.5,523.6,433.8,444.3,488.8,498.8,573.8,464.2,396.6,507.8,445,375.4,521,479.4,,359.3,541.9696971
2020-08-16,514.6,787,438,410.6,459,446.2,395.6,556.8,329.8,457,336.6,468.6,390.8,335.7,372.8,364.3,458.5,524,441,444.7,490.2,498.8,573.8,464.2,407.4,516.2,451.6,375.4,554.2,481.8,,364.3,553.5639036
2020-08-17,515,791.8,467.8,410.6,460,446.2,395.6,556.8,329.8,458.2,336.6,471,390.8,335.7,374.6,371.3,459.3,529.8,441,444.7,490.2,498.8,573.8,464.2,411.4,517.4,451.6,375.4,557.2,486,,371.3,556.189536
2020-08-18,516.8,791.8,467.8,410.6,464.2,446.2,395.6,560.8,334.8,460.8,336.6,472,390.8,365.7,374.6,372.1,459.3,530.8,441,444.7,490.2,498.8,577.4,464.2,412,517.6,451.6,375.4,557.4,501.4,,372.1,556.8668348
2020-08-19,516.8,791.8,467.8,410.6,464.2,446.2,415.4,570.4,335.6,460.8,346.4,472,390.8,373.7,374.6,373.1,459.3,530.8,441,444.7,490.2,498.8,577.4,464.2,412,517.6,451.6,375.4,559.6,504,,373.7,558.957333
2020-08-20,516.8,791.8,467.8,410.6,464.2,448.2,415.8,570.4,335.8,460.8,347.8,472,390.8,373.7,374.6,373.1,459.3,530.8,441,444.7,490.2,498.8,577.4,464.2,412.2,517.6,459.6,379,559.6,504,,373.7,558.9874098
2020-08-21,517.4,791.8,470.6,416,464.2,448.2,420.6,570.6,364,460.8,348.2,472,390.8,373.9,375.8,373.1,459.3,530.8,441,445.1,490.2,498.8,577.4,464.2,412.2,518.4,459.8,383.6,559.6,504.4,,373.9,558.9911798
2020-08-22,520.6,791.8,470.6,419,464.2,448.2,425.4,570.6,365,460.8,348.2,482.2,390.8,374.1,375.8,383.9,459.5,531.2,441,445.1,490.8,498.8,577.4,464.8,412.4,518.4,459.8,386.4,559.6,504.4,,375.8,559.0508762
2020-08-23,520.6,791.8,474,419,464.2,468.4,425.4,570.6,365,460.8,348.2,485.4,391.8,374.1,375.8,387.9,459.5,531.4,441,445.3,490.8,498.8,577.4,465,412.4,518.4,459.8,386.4,559.6,518.4,,375.8,559.215953
2020-08-24,520.6,791.8,476,419,464.2,469.4,425.4,570.6,366.6,464,348.2,485.4,391.8,374.1,375.8,387.9,459.7,531.4,441,445.3,490.8,498.8,582,465,412.4,518.4,459.8,386.4,559.6,518.6,,375.8,559.274506
2020-08-25,520.6,791.8,476,419,467,469.4,425.4,570.6,372.8,466.2,348.2,485.4,391.8,374.3,375.8,388.1,467.7,537.4,441,445.3,490.8,498.8,582,465,412.4,518.4,461,387.2,559.6,518.6,,375.8,559.3539508
2020-08-26,542.4,791.8,476,421,473.8,469.4,425.4,570.6,372.8,470.2,358.7,485.4,393.2,374.3,375.8,388.1,471.9,543,446.6,457.1,490.8,498.8,582,465,412.4,518.4,463,387.2,560.4,518.6,,375.8,560.2069457
2020-08-27,542.4,791.8,488.6,421,478.2,469.4,425.4,571,372.8,470.2,365.3,487,393.2,374.3,375.8,388.1,480.9,544.2,446.6,457.3,490.8,498.8,582,468,412.4,518.4,463,387.2,560.6,518.6,,375.8,560.5064262
2020-08-28,542.4,791.8,490.8,431,478.2,469.4,425.4,571.2,372.8,470.2,365.3,487.2,393.2,374.3,377,388.1,487.1,558.2,446.6,457.3,502.6,498.8,582.2,468,412.4,518.4,463.8,387.2,560.6,518.8,,377,561.5574181
2020-08-29,542.4,798.6,490.8,435,478.2,477,426,571.2,372.8,470.2,365.3,487.2,393.2,374.3,379.8,388.1,487.1,562,447,457.3,502.6,499,582.2,468,412.4,518.4,467.4,396,560.6,518.8,,379.8,563.3545597
2020-08-30,542.4,801.4,495.8,436.2,478.2,477,428,571.2,372.8,470.2,365.3,487.2,393.2,374.3,379.8,388.1,492.7,562.2,447,457.3,502.6,499,582.2,468,412.4,518.4,467.4,396,560.6,518.8,,379.8,564.2408651
2020-08-31,542.4,801.4,497.8,436.4,478.2,477,428,571.2,372.8,470.2,367.1,487.2,393.2,374.3,380.8,388.1,495.9,562.2,452.4,457.3,502.6,499,582.2,468,412.4,518.4,467.4,396,560.6,528,,380.8,564.9791483
2020-09-01,542.4,810.4,539.4,436.4,478.2,477,428,571.2,372.8,472.2,369.7,500.8,394.4,374.3,394.2,388.1,507.9,562.4,452.4,457.3,502.6,499,585.8,468,412.4,518.4,467.4,423,560.6,529.2,,388.1,569.6829343
2020-09-02,542.4,810.4,539.6,436.4,478.2,490.2,428,571.2,372.8,474,370.7,508.8,394.4,378.1,394.2,390.7,508.1,568,452.4,461.5,502.6,499,586,468.4,412.4,520.8,467.4,423.2,560.6,529.8,,390.7,570.88
2020-09-03,550.6,810.4,539.6,436.4,478.2,490.2,428,571.2,372.8,474,382.9,519.2,394.4,378.1,415.6,391.3,508.1,569,452.4,474.1,509.6,499,591.4,468.4,412.4,521.4,467.4,423.2,560.6,532,,391.3,570.98
2020-09-04,551.2,810.4,541.2,440.4,478.2,490.2,428,571.2,372.8,474.2,383.9,519.2,399.8,378.1,416.2,397.5,508.1,569,452.4,475.7,518.2,499,597.4,468.4,412.4,521.4,467.4,423.2,560.6,532,,397.5,570.98
2020-09-05,551.2,810.4,554.4,440.6,478.2,507.2,428,571.2,372.8,474.4,384.1,519.2,400,378.6,416.2,397.5,508.1,579,452.4,475.7,518.2,499,602.4,479.4,423.6,521.4,467.4,447.4,560.6,532,,397.5,577.318697
2020-09-06,551.2,820.2,561.8,441.6,478.2,507.2,457.2,571.2,372.8,474.4,386.7,519.8,400.6,378.6,416.2,397.5,508.1,585.4,452.4,475.7,518.2,499,602.4,479.4,428.8,521.4,467.4,447.4,567.4,532,,397.5,580.4384062
2020-09-07,551.2,825,562.6,442,478.2,508,457.6,581.4,372.8,474.4,386.7,519.8,401.4,378.6,416.2,397.5,508.1,585.4,452.4,495.7,523.2,499,602.4,486.4,428.8,521.4,467.4,447.6,572.8,533.6,,397.5,584.2334771
2020-09-08,551.2,827,562.8,442.2,478.2,508,457.6,594.8,372.8,477.4,386.7,519.8,402,379.1,416.2,397.5,508.1,585.4,453.2,502.9,531.4,499,602.4,507.4,437.4,521.4,467.4,447.6,572.8,533.8,,397.5,587.2125124
2020-09-09,551.2,827.6,562.8,445.6,478.2,508,457.6,613.8,372.8,485.2,387.5,519.8,402,379.1,416.2,397.9,508.1,585.4,454,518.5,531.4,499,602.4,507.6,455.8,521.4,467.4,447.6,587.4,533.8,,397.9,590.72311
2020-09-10,551.2,827.6,562.8,450,483.6,508,457.6,627.6,372.8,491.8,387.5,519.8,402,379.1,416.2,408.5,508.1,585.4,456.2,519.1,558.4,499,605.8,507.6,462.8,521.4,468.4,453.4,588.2,533.8,,402,593.9432288
2020-09-11,551.2,828.2,562.8,451,485.6,508,457.6,627.6,372.8,493.6,387.7,519.8,402,379.1,416.2,408.7,508.5,585.4,458.4,522.9,563,499,608.2,507.6,463,521.4,468.4,453.6,588.4,533.8,,402,594.7650338
2020-09-12,555.8,828.2,563.6,451,485.8,508,457.6,627.6,372.8,493.8,389.5,519.8,402,379.5,416.2,413.3,508.5,586.4,462,529.7,563,507.4,608.2,507.6,463,521.4,483.2,453.6,610.4,536,,402,607.2027804
2020-09-13,555.8,828.2,563.6,451,485.8,508,457.6,627.6,372.8,493.8,389.5,519.8,402,379.5,416.4,414.9,508.5,587.2,465.6,529.7,563,507.4,608.2,507.6,463,528.2,484.6,453.6,611,539.2,,402,607.2662486
2020-09-14,555.8,828.2,571.4,451.2,485.8,508,457.6,627.6,372.8,493.8,389.7,520.8,402,379.5,416.4,415.1,509.5,589,482.4,529.9,563,507.4,608.2,507.6,466.6,528.2,484.6,456.2,611,539.2,,402,607.3792928
2020-09-15,555.8,828.2,575.8,457.2,485.8,534.8,457.6,627.6,372.8,493.8,389.7,522.4,402,380.5,416.4,415.1,509.5,589,482.4,535.1,563,515.8,608.2,507.6,470.4,528.2,484.6,465.4,611,539.2,,402,607.599925
2020-09-16,555.8,828.6,575.8,457.4,485.8,535,457.6,627.6,372.8,493.8,391.5,528.6,402,380.9,416.4,415.1,509.5,599.4,482.4,536.5,563,517,608.2,507.8,471,543.8,488.6,468,611,539.2,,402,607.7958073
2020-09-17,555.8,828.6,575.8,458,485.8,535,457.6,627.6,381.2,516.4,400.7,528.6,402.8,380.9,416.4,415.1,509.5,602.8,482.4,536.7,563,517,608.2,508.8,477,571.6,488.6,475.2,611,539.2,,402.8,608.0408189
2020-09-18,555.8,833.8,575.8,461.8,485.8,535,457.8,627.6,381.2,553.8,403.9,537,402.8,382.7,416.4,421.7,509.5,602.8,482.4,543.3,563,518.2,613.8,508.8,477.4,571.6,488.6,484.4,611,539.2,,403.9,610.9242392
2020-09-19,555.8,841.2,575.8,461.8,485.8,535,458.4,627.6,381.2,573.8,403.9,537.8,406.4,382.9,416.4,421.7,509.5,606,482.4,543.3,563,518.6,613.8,508.8,477.4,571.6,488.6,484.4,611.2,539.8,,406.4,612.5641413
2020-09-20,555.8,849.2,575.8,461.8,485.8,537.6,461.4,629.2,384.4,580.8,406.7,537.8,406.6,388.4,416.4,421.7,509.5,610.6,482.4,543.3,563.8,519.2,613.8,508.8,477.4,571.6,488.6,484.4,612.4,544.4,,406.7,613.66
2020-09-21,558.4,849.4,581.6,461.8,485.8,537.6,461.4,643.4,385.8,588.4,406.7,537.8,407,400.4,416.4,427.5,510.3,611.2,482.4,543.3,563.8,527.4,613.8,508.8,477.4,571.6,488.6,484.4,619,544.6,,407,617.2776524
2020-09-22,559.6,849.4,583.6,461.8,485.8,537.6,461.4,647,385.8,588.4,410.7,539.2,407.2,400.4,432.8,434.5,511.1,620,482.4,543.3,564.2,527.4,613.8,508.8,477.4,571.6,488.6,484.4,619,544.6,,410.7,618.9706128
2020-09-23,580.6,849.4,583.8,461.8,485.8,537.6,461.4,647,385.8,589.4,410.7,541.2,407.2,404.4,433.6,434.5,511.1,625,482.4,543.3,564.2,527.4,613.8,508.8,477.4,574,490.2,494.6,619,544.6,,410.7,619.4961153
2020-09-24,581,849.4,602.8,461.8,485.8,545,461.4,648.2,385.8,591.2,421.3,548.4,407.2,404.4,433.6,457.5,511.5,628.8,486,543.3,564.2,527.4,613.8,508.8,486.6,576.4,490.2,494.6,627.2,544.6,,421.3,626.7537555
2020-09-25,581,849.6,603,461.8,485.8,545,462.4,648.4,385.8,596,432.1,548.4,407.2,423.4,433.6,457.5,511.5,636.8,486.2,543.3,564.2,529.4,613.8,508.8,486.8,576.4,492.6,507.8,637.4,544.6,,432.1,635.5851503
2020-09-26,583.2,849.8,614,461.8,485.8,554.6,462.6,648.4,385.8,601.2,442.1,548.4,407.2,423.4,433.6,457.5,511.5,638,486.2,549.3,564.2,529.4,613.8,508.8,486.8,576.4,493.2,508,637.4,544.6,,433.6,636.3034065
2020-09-27,583.4,849.8,619.8,461.8,485.8,554.6,462.6,648.4,393.4,602.8,442.1,551,409.2,423.4,433.6,471.1,515.7,638,486.2,549.5,569.8,529.4,613.8,508.8,486.8,576.4,493.2,525,637.4,544.6,,433.6,636.4429593
2020-09-28,583.4,849.8,623.8,478.2,485.8,554.6,462.6,648.4,393.4,609.6,443.3,551.8,409.2,423.4,433.6,496.1,515.7,645,486.6,549.5,569.8,529.4,613.8,508.8,486.8,576.4,493.2,530.6,637.4,544.6,,433.6,636.6389553
