Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-05-14,208.8,249.2,170.7,181.8,231,130.5,217.4,235.6,99.6,314.7,179.6,236,170.4,259.2,153.4,220.9,224,98.2,230.8,183.2,165.8,379,142.8,189.6,318.4,400,149,109.4,121.8,261.6,352.6,122.67,317.66
2020-05-15,217.8,249.8,170.7,181.8,231,130.5,217.4,235.6,103.2,314.7,179.6,236.6,171,263.8,153.4,220.9,224,98.2,231.2,183.2,165.8,379.2,145.6,189.6,318.6,402.6,149.2,109.4,121.8,276,352.6,122.67,317.82
2020-05-16,245,250.1,170.7,181.8,231,130.5,217.4,239.6,103.4,314.7,179.6,236.6,174.8,263.8,153.4,220.9,224.2,104,231.2,186.2,165.8,379.2,146.2,190,320,409.6,153.6,109.4,122,276.6,,122,311.9627456
2020-05-17,268,250.1,170.7,187,231,130.5,217.4,251.6,103.8,317.3,179.6,236.6,179.8,263.8,153.4,220.9,224.2,110,231.6,186.2,171.4,379.2,146.2,192,330.4,409.6,153.8,109.4,122.2,276.8,,122.2,314.5048381
2020-05-18,268.3,250.1,170.7,187,231,130.5,217.4,251.6,103.8,317.5,179.6,236.6,188.8,263.8,153.4,221.1,224.2,110.8,231.6,186.2,173.8,379.2,146.2,192,337.2,409.6,153.8,109.6,127.2,277.8,,127.2,314.7746359
2020-05-19,268.3,250.5,170.7,187,231,130.5,217.4,251.6,103.8,317.5,179.6,237.6,189.2,263.8,153.4,221.1,240.2,111.2,231.6,186.2,188.4,379.2,146.2,192,348.8,409.6,153.8,109.6,127.4,283,,127.4,315.02197
2020-05-20,268.3,250.7,170.7,187,235.4,130.5,217.4,251.6,103.8,317.5,179.6,237.6,205.6,263.8,153.4,221.1,262,111.2,231.6,186.2,194,379.2,146.4,192,349,412,154,110,127.6,284.2,,127.6,315.248029
2020-05-21,268.3,252.5,170.7,187,239.6,130.5,217.6,251.6,103.8,317.5,181.6,237.6,206.8,264.4,153.4,221.1,266.6,113.8,231.6,186.2,203,379.2,150.2,204,349,412,154,110,127.8,284.4,,127.8,315.3664405
2020-05-22,268.3,252.5,170.7,200.4,242.6,131.3,217.6,257,103.8,317.5,183.6,237.6,209,265.2,153.4,221.1,274.2,113.8,231.6,186.2,203.6,379.2,150.4,208.6,349,419.4,154,110.2,127.8,285,,127.8,315.607082
2020-05-23,268.3,252.5,170.7,202.2,272.4,131.3,217.6,257,103.8,340.1,185,238.2,209,266.6,153.4,229.1,286.4,123,231.6,186.2,204.6,379.2,150.4,233,349.2,420.6,154.2,110.2,128,285,,128,336.4974951
2020-05-24,268.3,253.3,170.9,202.2,283.8,131.3,217.6,257,106,340.1,185,238.2,209,278,153.4,229.5,288,160.8,231.6,186.2,204.6,379.2,153.2,233.8,349.2,420.6,154.8,110.2,133.6,285.2,,133.6,336.6316674
2020-05-25,268.3,253.3,171.1,202.4,288.4,142.5,217.6,257.2,106,342.1,185,248,209,278,153.4,231.5,288.6,193.8,245,186.4,204.6,380.4,153.2,236.6,349.6,427,155,126.6,133.6,285.6,,142.5,338.698405
2020-05-26,269,258.1,171.1,210,298.8,170.5,217.6,257.2,106,342.3,185,248,209,286.4,153.4,231.9,288.6,239.4,251,186.4,204.6,385.6,153.2,236.8,349.8,427.4,155,129,133.8,285.6,,153.2,339.2452376
2020-05-27,275.2,258.1,172.7,210,303.2,171.3,217.6,257.2,109.6,342.3,185,248.2,209,286.4,153.4,231.9,288.6,248.8,251,186.4,204.6,385.6,153.2,237.6,351,441,155,129.2,134.6,285.6,,153.2,339.4868719
2020-05-28,275.2,259,173.1,210,304.8,171.3,217.6,257.4,119.6,342.3,185.2,248.2,209.8,287,153.4,232.1,288.6,259.2,251,189,207,385.6,153.2,263.8,351.2,444.4,156.4,129.2,136,285.8,,153.2,339.6935825
2020-05-29,275.2,260.2,183.7,210,305,171.5,217.6,257.4,120.8,342.3,185.2,249.2,209.8,293,153.4,232.1,288.6,261,251,189,207,387,153.4,266.2,351.2,444.4,156.4,129.2,191,289.8,,153.4,339.8022635
2020-05-30,275.2,260.2,183.9,210,305.8,171.5,218.6,258,121,342.3,185.2,249.2,209.8,293,153.4,232.3,294.8,261,251,189,207,387,153.6,266.2,351.2,444.4,157.2,129.4,234.8,293.2,,153.6,339.9619128
2020-05-31,275.2,260.5,184.7,210,310.6,171.5,220,258,121,342.3,185.2,249.2,218,293,153.4,232.3,296.6,261,251,189,207,387,153.8,271.8,351.2,444.4,212.4,129.6,273.6,293.8,,153.8,340.2444607
2020-06-01,279.4,260.5,216.3,211,310.6,171.5,220,258,121,342.5,185.2,249.2,219,293,153.4,232.3,296.6,271.6,251,189,207,387,154,283,351.8,445,242.8,129.8,273.6,297,,154,340.6755702
2020-06-02,279.4,262.9,224.9,219.6,312.6,171.5,222.6,258,121.6,342.5,185.2,249.2,219,293,153.6,236.9,296.6,273.2,251,189,207,387.2,156.8,283.2,352,451.8,247.8,130.2,273.8,309.4,,156.8,340.9334302
2020-06-03,279.4,262.9,242.3,219.6,312.6,171.5,225.4,261.4,121.6,342.5,185.4,249.2,220,293,153.6,237.3,296.6,273.4,251,189,216.6,387.2,165.6,283.4,355.6,460.2,247.8,130.6,274.2,309.6,,165.6,341.1510814
2020-06-04,279.4,262.9,245.7,220.2,312.6,171.5,226.4,261.8,121.6,342.5,186.8,249.2,222.2,301,153.8,239.1,296.6,273.6,251,189,222.6,387.4,167.6,283.4,364.6,472,248.2,131.4,274.4,309.6,,167.6,341.4648034
2020-06-05,279.9,263.2,245.7,221.2,312.6,171.5,226.6,273.2,121.6,345.3,186.8,249.2,223.2,301,153.8,239.1,296.6,275.8,251.6,189,222.6,388.4,167.6,283.4,369.8,496,248.4,141.4,274.8,311,,167.6,344.443877
2020-06-06,288.8,263.2,245.7,222.4,312.6,172.7,226.6,273.2,121.6,345.3,188.8,250.6,223.2,301,153.8,239.1,296.8,282.4,251.6,233.6,222.6,389,167.6,283.6,370,501.4,248.6,141.4,278.4,311.2,,167.6,344.6430029
2020-06-07,289.1,263.2,245.9,222.6,312.8,176.3,226.6,273.2,121.6,345.3,189,250.8,224,301,154.4,239.1,296.8,304.2,251.8,240.6,222.8,389.2,167.8,284,370,501.4,248.6,152,281.8,311.2,,167.8,344.7712286
2020-06-08,289.1,266.1,245.9,222.8,312.8,176.3,229.2,273.2,121.6,345.3,189,250.8,224,301,154.4,251.7,299.8,315.2,251.8,265.6,222.8,392.8,168,284.2,370,501.4,248.6,152.2,282,311.4,,168,345.0096199
2020-06-09,289.1,270.4,245.9,226.6,312.8,176.7,229.4,273.2,127,345.7,190.2,250.8,224,301.2,154.4,254.3,299.8,315.2,252.8,266,222.8,423.4,168,284.4,370.2,501.4,248.6,152.4,282.4,311.6,,168,345.7015311
2020-06-10,289.1,276.7,250.9,227.8,312.8,176.7,229.4,273.2,130.2,345.7,190.8,250.8,224.4,301.2,154.4,254.3,299.8,315.4,262.8,266,223,429.6,168,285,370.2,502,248.6,152.6,282.4,315.4,,168,347.1558193
2020-06-11,289.1,284.4,261.9,229.2,318.4,176.9,229.6,273.2,130.2,345.7,190.8,250.8,224.4,332.4,154.4,254.3,299.8,315.4,262.8,266.2,223,436,168,285,370.4,507.2,248.6,152.8,282.6,315.4,,168,350.8883846
2020-06-12,290.8,284.5,281.9,254.6,325,176.9,247.4,273.2,130.2,345.7,190.8,250.8,224.4,345.4,154.4,254.3,299.8,316.6,263,266.4,223,438.6,170.8,285,370.6,526.2,248.8,152.8,282.6,321.2,,170.8,356.4220453
2020-06-13,291.1,284.5,294.1,264.2,325,177.5,266.6,289.2,130.2,345.7,190.8,250.8,224.4,345.4,154.4,254.3,299.8,321.8,263,266.4,223.8,438.8,170.8,287.2,372.8,529.4,248.8,152.8,284.2,321.6,,170.8,359.1100509
2020-06-14,291.6,284.5,316.1,268.8,325.2,178.3,268.4,289.2,130.2,350.1,190.8,250.8,224.6,345.4,154.6,254.3,299.8,331.8,263.2,267.6,223.8,438.8,175.6,287.2,372.8,529.4,250.4,153,284.6,321.8,,175.6,361.4663526
2020-06-15,291.6,286.4,333.9,268.8,325.2,178.3,268.4,289.2,133,357.3,190.8,250.8,224.6,349.2,160.8,254.3,302.8,332.4,263.2,269.8,241,438.8,175.6,287.2,373.4,529.4,252.4,153.2,284.6,322,,175.6,364.1444181
2020-06-16,291.6,287.6,335.7,275.8,325.2,178.3,269.8,289.2,134.6,357.7,190.8,251.8,224.6,349.8,163.8,254.5,302.8,332.4,263.2,291.4,296.6,439.6,175.6,287.2,373.4,529.6,252.6,153.4,285.2,322.2,,175.6,366.8191844
2020-06-17,291.6,287.6,335.7,275.8,359.8,189.9,272.4,289.2,139.8,381.9,190.8,251.8,224.6,349.8,164,255.3,302.8,332.4,263.2,292.6,316.4,451.2,175.6,287.6,373.8,529.6,252.8,153.4,306.6,322.2,,175.6,374.3060832
2020-06-18,291.6,287.6,335.7,275.8,363.4,195.5,272.6,289.2,140.2,386.3,190.8,252.2,224.6,353.4,164,256.1,302.8,332.6,263.8,296,316.6,451.4,215.8,287.6,374,532.4,252.8,159.8,307.4,322.2,,190.8,375.3066891
2020-06-19,291.6,287.6,338.1,275.8,363.4,199.1,272.6,289.2,140.2,386.3,190.8,253.8,224.6,354,164,256.1,306.2,334,270,296,336,451.4,216,287.8,374,535.4,253,173.8,314.6,328,,190.8,377.3427559
2020-06-20,291.6,292.1,338.1,275.8,363.4,199.1,273.4,289.2,140.2,404.9,190.8,253.8,224.6,354.4,164.4,256.3,308.4,336.2,270.8,296,345.4,451.4,218.2,287.8,374.4,535.6,253.2,175.8,322.8,329,,190.8,379.9124135
2020-06-21,291.6,294.5,338.5,275.8,363.4,199.1,273.4,289.2,140.2,409.7,190.8,253.8,224.6,366.4,170.8,256.5,310.8,338.4,270.8,296,374.6,451.4,223.8,287.8,374.8,535.6,253.2,175.8,322.8,329.2,,190.8,382.8036398
2020-06-22,291.6,294.5,338.9,276,363.4,199.3,273.4,289.2,140.2,411.3,190.8,254,224.6,379.8,171.4,256.7,311.8,347.2,270.8,296,389.8,451.4,225.4,289.6,376.2,535.8,253.4,175.8,323.4,329.4,,190.8,389.4697925
2020-06-23,291.6,294.5,338.9,281.6,368,199.3,273.6,289.2,140.2,411.3,190.8,254.8,224.6,383.2,171.4,264.7,311.8,349.8,271.6,296.2,389.8,451.4,225.4,290.6,379.2,536,253.6,176.4,323.4,329.6,,190.8,389.5961058
2020-06-24,291.8,294.5,338.9,296.4,369,199.7,273.6,289.2,143.6,411.3,190.8,254.8,224.6,383.2,173,264.7,311.8,350.3,271.6,300,390,451.4,225.6,299.4,385.4,536.2,253.6,176.6,323.6,329.8,,190.8,389.9060331
2020-06-25,292.7,294.5,339.1,296.4,369.2,199.7,276.4,289.2,143.8,411.3,190.8,254.8,230.2,383.2,173,269.7,311.8,350.3,272,300,390,456.2,225.6,299.4,387.8,536.2,253.8,178.2,323.8,329.8,,190.8,389.9899936
2020-06-26,292.7,294.6,339.1,300,371.4,210.7,279.8,289.2,143.8,411.7,190.8,254.8,230.2,383.2,173,269.7,311.8,353.3,273.6,300.2,390,456.2,234,303,388,536.2,253.8,181.4,323.8,330,,190.8,390.5155118
2020-06-27,310.9,303.1,339.1,300,371.4,210.7,279.8,289.2,154.2,416.3,190.8,254.8,230.2,383.2,173,269.7,312,354.1,273.6,300.2,393.6,456.2,234,303.6,388.4,536.2,254,186,324,343.4,,190.8,393.4262324
2020-06-28,311.6,305.1,350.3,300.2,371.8,210.9,279.8,290.2,154.2,416.5,190.8,254.8,230.2,383.2,178,273.5,312.2,354.1,291.8,300.2,393.6,456.2,234,303.6,388.4,536.2,254.2,189,326.6,344.4,,190.8,393.5549752
2020-06-29,314.1,305.2,360.9,300.4,371.8,210.9,279.8,296,157.4,428.7,190.8,254.8,235,385.2,214.4,318.1,315.6,354.1,292,300.2,393.6,456.2,234,303.6,388.4,536.2,254.4,216.2,327.6,344.4,,214.4,395.499844
2020-06-30,314.2,305.2,367.5,300.4,379.6,216.9,279.8,296,158.2,429.3,204.6,254.8,235,385.2,214.4,320.9,315.8,354.1,292,300.2,393.8,456.2,234,303.6,389.6,536.6,254.4,225,328,346.8,,216.9,396.4141758
2020-07-01,314.2,306.4,367.7,300.4,379.8,239.7,280,296,158.2,429.3,205.6,254.8,235,385.2,214.4,320.9,316,354.1,292,300.2,393.8,462.8,234,306.2,389.8,539.2,254.4,235.4,328,347,,234,397.3843253
2020-07-02,314.2,307.7,367.7,302.8,380,247.7,301,296,158.2,429.3,205.6,254.8,235,385.2,225.4,321.1,330.4,354.3,292,300.2,393.8,463,234.2,306.2,389.8,540.2,254.4,252,328.2,347,,234.2,398.5794155
2020-07-03,314.2,309.7,367.9,314,382.6,247.7,307.2,296.6,158.4,429.3,205.6,254.8,235,391.2,225.6,321.1,330.4,354.5,292,301.2,393.8,463,234.8,306.6,390,540.2,254.4,255,328.2,347.2,,234.8,399.6922749
2020-07-04,314.2,309.7,368.1,315,382.8,247.9,307.2,297.2,158.4,429.3,213,255.6,235,399.6,225.6,321.7,332,354.7,292.2,310.7,393.8,463,235.2,306.6,390.6,540.4,256.8,255.6,328.6,347.2,,235,401.188761
2020-07-05,314.2,313.3,368.1,315.4,382.8,247.9,307.2,297.2,158.4,429.3,221.4,255.6,235,399.6,227.6,322.3,332,354.7,292.8,335.7,397.2,463,235.2,306.6,390.6,540.6,259.6,255.6,328.8,347.4,,235,402.2999018
2020-07-06,314.2,315.9,369.1,315.4,382.8,247.9,307.2,297.2,158.4,429.3,221.8,255.6,235,400,227.6,351.7,339.2,354.7,292.8,338.7,398.8,463.2,235.2,306.6,390.6,540.8,259.6,255.6,331.6,347.6,,235,404.1813402
2020-07-07,314.2,321.7,369.1,315.6,382.8,261.1,317.6,298.2,158.4,429.3,222,255.6,235,400,227.6,353.5,340.4,354.7,303.2,338.7,398.8,463.4,235.2,306.6,390.6,540.8,259.8,256.2,332.6,358.4,,235,405.5448248
2020-07-08,314.2,321.7,369.3,315.6,383.2,264.9,323,303.8,158.4,429.3,222,259.6,235.2,400,227.8,354.5,340.4,361.7,303.2,338.7,398.8,463.6,254.2,310.8,390.8,541.2,260,259.4,332.8,362,,235.2,406.5629258
2020-07-09,314.2,321.7,369.5,316,383.2,271.5,323,304.4,158.4,429.3,224.4,259.6,235.6,400,228.2,354.5,340.4,365.3,304,338.7,409,465.6,262,311.6,390.8,546,260.2,275,332.8,375.6,,235.6,409.8352669
2020-07-10,314.2,321.7,369.5,316,387,271.9,323,304.4,159.6,429.3,231.6,259.6,235.8,400,229,354.5,340.4,365.3,306.4,338.7,410,465.6,262,311.6,390.8,546,260.2,277,332.8,375.6,,235.8,410.1486308
2020-07-11,314.2,325.6,369.5,317.4,387,272.9,323.2,304.6,159.6,431.1,236.8,259.6,236,400,235.2,354.5,341.6,365.5,306.6,338.7,410,465.6,262.2,311.8,412.4,546,260.4,277.2,332.8,398.8,,236.8,413.1596004
2020-07-12,314.4,325.6,369.5,320,387,272.9,324.4,304.6,159.8,432.1,237,259.6,236,400,235.2,362.9,342.6,365.7,308.6,338.9,414,465.6,262.4,311.8,428,546,260.6,277.4,332.8,448.8,,237,431.69
2020-07-13,314.5,325.6,378.1,320.2,397.8,273.1,324.4,304.8,159.8,437.3,237,259.6,236,400,235.2,362.9,342.6,365.7,308.6,338.9,423.8,465.6,262.6,312,432.4,546.2,265.8,282.6,333,449.2,,237,436.81
2020-07-14,314.5,325.6,378.3,320.2,399.2,273.1,324.4,304.8,159.8,439.7,237,259.6,244.6,400,235.2,362.9,342.6,365.7,308.6,338.9,435.8,465.6,262.8,323.8,433.4,547.2,266,282.6,333.2,450.8,,244.6,439.31
2020-07-15,314.5,325.6,381.1,340,399.4,273.1,324.6,305.2,159.8,446.5,237,259.6,244.8,400,235.2,362.9,342.6,365.7,308.6,338.9,437.6,469.2,262.8,325,433.4,555.4,266,282.8,333.4,451,,244.8,445.61
2020-07-16,314.5,325.6,387.5,365.2,399.4,273.3,342.6,305.2,203.2,446.7,243.6,271.2,245.4,400,235.2,362.9,342.6,375.3,308.6,338.9,437.8,471.2,263.4,325,438.4,556,266.2,283.4,337.6,451.2,,245.4,445.87
2020-07-17,314.5,325.6,387.5,368.2,399.4,273.3,380.8,305.2,211.6,446.7,243.6,271.2,247.4,400,236.6,362.9,342.6,375.5,308.6,340.1,437.8,473,263.6,325,440.6,556,272,283.4,339.4,451.2,,247.4,446.09
2020-07-18,314.5,344.7,387.5,407.2,399.4,273.5,390.4,305.2,214,446.7,243.8,271.2,255.4,410.8,237,364.3,342.6,375.7,308.6,340.1,438.4,479.2,273,325.6,440.6,556.4,272.4,287.8,342.4,451.2,,255.4,446.09
2020-07-19,314.5,344.7,387.5,412,399.4,273.5,390.6,305.2,216,446.7,245.8,271.4,261.8,426.8,240.2,364.7,342.6,375.7,308.6,340.1,438.6,484,273,325.6,440.6,556.4,292.4,297.8,342.8,451.2,,261.8,446.09
2020-07-20,314.7,344.7,387.5,412,399.4,273.5,390.8,308.6,217.6,446.7,245.8,271.4,265,430.6,240.2,367.3,342.6,384.1,308.6,340.1,438.6,485,273,326,462.4,556.6,309,298.2,343,493.6,,265,460.83
2020-07-21,314.7,344.7,387.5,412.8,399.4,273.9,391,308.6,233.4,447.9,245.8,271.4,265,437.2,242.2,368.7,342.6,398.9,308.6,340.3,438.6,490.6,273,326,501.6,556.8,310.4,298.2,343,502.6,,265,486.33
2020-07-22,314.7,346.1,391.9,412.8,399.4,273.9,391,308.6,235.4,448.1,245.8,280.8,265,437.2,242.2,368.9,342.6,413.7,308.6,340.3,438.8,490.8,273,326,529.2,557.2,310.6,298.8,346.6,502.6,,265,486.8869225
2020-07-23,314.7,346.9,391.9,412.8,399.4,273.9,391,309,235.6,448.1,245.8,282.6,265,437.2,242.2,369.3,352.6,420.7,309,340.3,440.6,491.8,273,326.4,529.6,559,316,298.8,346.6,502.8,,265,487.9138369
2020-07-24,315.1,347.1,391.9,413,399.6,273.9,391,309,236,448.1,246,282.6,265,437.2,242.2,391.5,352.6,421.1,312.4,340.3,440.8,492.2,273.2,328.2,529.6,559.2,316.2,300.8,347.2,503,,265,488.3885993
2020-07-25,315.1,367.5,391.9,413.2,399.6,273.9,392.8,309.2,236,449.3,246.2,282.6,265,437.2,242.2,410.5,352.6,421.3,321.4,342.9,440.8,492.2,273.2,328.4,529.6,559.4,316.2,301.2,347.2,560,,265,489.1477609
2020-07-26,315.1,431.3,397.9,425,399.8,273.9,402.2,309.2,236,449.3,246.2,282.6,265,437.2,242.2,412.1,352.6,421.3,321.4,343.7,440.8,492.2,273.2,328.4,529.8,559.4,316.4,301.4,350,613.2,,265,490.1956474
2020-07-27,315.1,460.2,397.9,433.6,399.8,273.9,431.4,310.4,236,449.3,246.2,282.8,265.2,437.2,242.2,413.9,352.6,421.3,321.4,343.9,440.8,492.2,276.6,328.4,545,559.6,316.6,301.4,353,613.2,,265.2,490.7189829
2020-07-28,315.1,460.4,397.9,434,400,273.9,435.4,311.4,236,449.3,246.2,282.8,271.6,437.2,242.2,414.1,352.6,421.3,321.4,343.9,440.8,492.2,283,328.6,548.4,559.6,316.6,301.8,353,614.6,,271.6,490.793192
2020-07-29,315.1,461,397.9,434,400.6,274.3,439.6,313.4,238.4,449.3,246.2,305.2,271.6,437.2,279.6,415.1,352.6,421.5,321.4,344.1,440.8,492.2,283,328.6,548.6,560.6,316.6,301.8,353.2,614.8,,274.3,490.8179114
2020-07-30,315.1,468.4,397.9,435,402.6,274.9,441.8,313.4,238.4,449.3,246.4,305.4,271.8,437.2,280,415.3,352.6,421.5,321.4,344.1,440.8,492.2,283,328.6,548.6,560.6,329.2,301.8,353.4,656.6,,274.9,491.4337284
2020-07-31,315.1,468.6,398.1,439.2,402.8,274.9,441.8,313.4,238.4,449.3,246.4,305.4,271.8,437.2,280,466.9,352.6,421.7,321.4,373.9,441,492.2,283.2,330.2,548.8,560.6,340.6,302,353.4,656.6,,274.9,491.8398493
2020-08-01,316.3,468.6,398.3,439.2,410.8,274.9,441.8,314,238.4,449.3,246.6,305.4,272.2,437.2,280,485.5,352.6,421.7,321.4,392.3,441,492.2,283.2,330.4,548.8,560.6,340.6,302,353.4,656.6,,274.9,492.0563644
2020-08-02,318.2,468.6,398.5,439.2,427.8,276.9,450.6,314,238.6,449.5,246.6,305.4,272.2,438.6,280,492.1,352.6,422.1,321.4,392.9,443.8,494.2,283.2,330.4,549.2,560.8,346.6,302,378.4,656.6,,276.9,494.1486445
2020-08-03,318.5,468.6,403.3,443,450,276.9,450.8,314,238.6,449.5,246.6,305.4,272.2,438.6,280,496.9,352.6,422.3,321.6,393.5,444,495,283.2,332,549.2,560.8,347,302,384,656.6,,276.9,496.794137
2020-08-04,318.5,468.6,418.3,447.6,461.6,276.9,453.4,314,238.6,449.5,246.6,305.4,272.2,438.6,313.6,498.5,352.6,422.3,322,395.9,444,495.4,283.4,340.4,549.4,561,347,302,384.4,656.6,,276.9,498.4407654
2020-08-05,318.5,468.6,473.7,447.6,462.2,276.9,462.6,314.2,238.6,449.5,246.8,306.2,272.2,438.6,313.8,501.7,352.6,422.3,322,395.9,444.2,498.4,283.4,342.2,550.6,561.6,347,302,390.6,656.6,,276.9,502.0916325
2020-08-06,318.5,468.6,473.9,447.6,462.2,277.7,463,314.2,238.8,449.9,246.8,350.6,272.2,453,314,501.7,352.6,422.3,322,395.9,444.2,498.4,283.6,342.8,551,562.4,347.2,302,393.8,664.4,,277.7,504.2624784
2020-08-07,318.5,468.6,473.9,448.8,462.4,277.7,464.8,314.2,238.8,449.9,248,383,279.6,471,314,501.7,352.6,433.5,322,395.9,444.2,499.4,291.8,344.2,551,562.4,347.2,302,396,673.6,,279.6,507.4661617
2020-08-08,318.5,468.6,473.9,448.8,462.4,277.7,464.8,314.2,238.8,454.9,248,384.4,279.6,495,314,501.7,352.6,461.1,322,398.7,444.2,499.8,291.8,344.2,551.6,564.6,347.2,304.6,407.4,673.6,,279.6,510.9235987
2020-08-09,318.5,469.4,474.3,448.8,462.4,277.7,465,314.4,239,454.9,248,385,283.2,495,314,514.2,353,461.7,322,406.9,444.2,499.8,295.6,344.2,557,564.6,349.2,304.8,419.6,673.6,,283.2,514.1886851
2020-08-10,318.5,469.4,474.3,449,462.4,286.3,465.2,314.4,239,454.9,248,385,283.2,495,314,518,353,461.7,322,406.9,444.6,499.8,295.6,344.2,557.4,564.8,364.4,305,419.6,675,,286.3,517.680384
2020-08-11,318.5,469.4,474.3,451.8,462.4,286.3,465.2,314.4,241.4,454.9,249.6,385.2,283.2,497.6,314.4,518,353,461.7,323.6,406.9,448.6,500,295.6,344.4,557.4,564.8,364.8,305.2,419.6,675.6,,286.3,517.7317652
2020-08-12,318.5,469.4,474.3,453,462.4,287.7,467.6,314.4,241.4,459.7,253.6,385.8,283.2,497.6,320.8,518.4,367.4,461.7,323.6,408.5,448.6,505.4,295.6,344.6,560,565,365,305.2,420,675.6,,287.7,518.2235166
2020-08-13,318.5,469.4,474.3,453.2,462.4,288.1,467.8,314.4,247.4,459.9,253.6,385.8,283.6,507.8,322,520,369.2,463.3,323.6,450.3,448.8,505.6,296.2,349.6,588.2,565.2,365,305.2,421.2,675.8,,288.1,521.5766386
2020-08-14,318.5,469.4,474.3,455.6,464.8,288.3,467.8,314.4,256.6,459.9,253.6,385.8,283.6,515,322,520,369.2,463.3,323.8,453.7,448.8,506.4,305.6,354.4,598.8,565.2,365,305.4,423.2,675.8,,288.3,523.2209096
2020-08-15,321.7,469.4,474.3,455.6,464.8,291.9,469,314.4,257.6,460.3,253.6,387,283.6,515,322.2,520,371.8,463.7,329.4,473.7,448.8,506.4,320,354.6,599,565.4,365.2,305.4,423.4,676,,291.9,524.311121
2020-08-16,321.7,469.4,474.3,460.6,464.8,291.9,478.8,314.4,257.8,460.5,253.6,394.2,283.6,515,323.8,520,374.6,463.7,356.8,473.9,459.8,506.6,320.6,354.8,599,565.4,370.8,305.6,423.4,676.2,,291.9,526.0004819
2020-08-17,322.2,469.4,476.1,463.6,464.8,292.5,494.8,314.4,257.8,466.3,253.6,398.2,283.6,515,324,521,374.6,474.3,377.6,473.9,470.8,506.8,320.6,354.8,599,569.6,377.2,305.6,424.2,679.4,,292.5,529.580064
2020-08-18,322.2,469.8,478.5,463.6,464.8,292.5,494.8,322.2,257.8,467.7,253.6,401,283.6,515,324,523,381.8,488.3,384,473.9,477.4,506.8,320.8,354.8,599,569.8,377.6,305.8,425.2,679.4,,292.5,531.4070278
2020-08-19,322.2,469.8,478.5,463.6,473,292.7,494.8,377,258.4,467.7,253.6,401,283.6,515,324.2,529.6,381.8,488.7,384,473.9,477.6,506.8,320.8,355,622.8,570,377.6,305.8,426,681.8,,292.7,535.5990804
2020-08-20,322.2,470,478.5,463.6,481.8,297.3,495,384.4,258.8,467.7,253.6,401,283.6,515,324.2,531,381.8,488.7,384,480.9,477.6,507.2,321,355,625.6,570.4,377.6,305.8,426.2,681.8,,297.3,536.9330731
2020-08-21,322.2,470,479.7,466,496.4,297.3,502,384.6,258.8,467.7,270.4,401,283.6,532.4,324.2,531,381.8,488.7,384,483.3,477.6,509.4,321,355.2,625.8,570.4,377.6,306,426.2,687,,297.3,539.7768444
2020-08-22,322.3,470,479.7,486.6,496.8,297.3,503.6,386.6,258.8,467.7,271.4,401,283.6,535.6,324.2,531,381.8,488.7,384,485.3,477.6,509.4,321.2,355.2,626,570.6,377.6,307,426.4,687,,297.3,541.4348087
2020-08-23,323.3,470,479.7,486.6,496.8,297.3,503.6,386.6,258.8,467.7,272,401.6,283.6,535.6,324.2,531,382.4,491.5,384,485.3,477.8,509.4,321.2,355.2,626.2,573.2,377.6,309.6,426.4,687.2,,297.3,541.7976401
2020-08-24,323.3,470,482.3,486.6,496.8,297.3,503.6,386.6,258.8,467.7,272,401.6,283.6,535.6,324.2,531,382.4,491.5,384,485.3,477.8,509.4,321.4,355.4,626.2,573.8,378,311.6,426.4,688.6,,297.3,542.1013463
2020-08-25,323.3,470,482.3,486.8,496.8,306.7,503.6,386.6,264.2,470.5,272,402.4,284,535.6,324.4,563.8,390.8,491.5,384,485.5,477.8,509.4,323.8,355.6,626.2,573.8,378,312.2,426.4,695.4,,306.7,562.0253938
2020-08-26,324.2,470,482.3,486.8,496.8,322.3,503.6,388.2,264.6,472.7,272,403.8,285,535.6,324.4,579.4,390.8,491.5,384,485.5,478,509.6,323.8,355.8,626.2,574,380.4,312.8,428.6,695.6,,312.8,571.3480402
2020-08-27,328.3,470,482.3,487.6,496.8,322.3,503.8,395.8,264.6,474.3,272.6,409.6,285,535.6,324.4,583.8,390.8,491.5,384,485.5,478,509.8,323.8,368.8,626.2,574.2,380.6,312.8,430.8,695.6,,312.8,571.6248993
2020-08-28,331.7,470,502.9,487.6,496.8,322.3,503.8,396.2,264.6,474.3,274,419.8,285,535.6,324.4,583.8,390.8,491.5,384,485.5,490.6,509.8,324.6,369.4,626.2,574.6,380.6,313.2,431.6,695.6,,313.2,572.1824174
2020-08-29,331.7,470,502.9,487.6,496.8,324.9,503.8,397,264.6,474.3,276.6,435,285,535.6,324.4,583.8,390.8,499.7,384,485.5,492.2,510.6,325.8,369.4,626.2,577.8,380.6,313.4,432.8,695.6,,313.4,575.1859142
2020-08-30,331.7,470,502.9,490.4,496.8,324.9,507,400,264.6,474.3,276.8,435.8,285.2,535.6,325,583.8,408,508.1,384,485.5,492.2,510.6,325.8,369.4,626.2,577.8,380.6,313.4,433,695.8,,313.4,575.30756
